,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
19,"Then, Alicia and James had a lot of fun at the school. Alicia gave a ring to","Then, Alicia and James had a lot of fun at the school. Benjamin gave a ring to","Then, Alicia and James had a lot of fun at the school. James gave a ring to",4797,330
540,"Then, Rachel and Andrew were working at the school. Andrew decided to give a computer to","Then, Rachel and Andrew were working at the school. Rebecca decided to give a computer to","Then, Rachel and Andrew were working at the school. Rachel decided to give a computer to",16764,10390
190,"Then, Samantha and Lindsay were thinking about going to the house. Lindsay wanted to give a drink to","Then, Samantha and Lindsay were thinking about going to the house. Laura wanted to give a drink to","Then, Samantha and Lindsay were thinking about going to the house. Samantha wanted to give a drink to",4157,10100
963,"When Melissa and Joshua got a snack at the store, Joshua decided to give it to","When Melissa and Joshua got a snack at the store, Nicholas decided to give it to","When Melissa and Joshua got a snack at the store, Melissa decided to give it to",6522,28302
925,"Then, Lisa and Sara went to the garden. Lisa gave a drink to","Then, Lisa and Sara went to the garden. Crystal gave a drink to","Then, Lisa and Sara went to the garden. Sara gave a drink to",23365,18999
763,"Then, Eric and Samantha had a long argument, and afterwards Eric said to","Then, Eric and Samantha had a long argument, and afterwards Courtney said to","Then, Eric and Samantha had a long argument, and afterwards Samantha said to",4157,12867
64,"After Charles and Jonathan went to the store, Jonathan gave a computer to","After Charles and Jonathan went to the store, Sean gave a computer to","After Charles and Jonathan went to the store, Charles gave a computer to",6427,16656
562,"Then, Erin and Shannon were working at the house. Erin decided to give a drink to","Then, Erin and Shannon were working at the house. Rebecca decided to give a drink to","Then, Erin and Shannon were working at the house. Shannon decided to give a drink to",1295,2852
788,"After Shannon and Jacob went to the office, Shannon gave a kiss to","After Shannon and Jacob went to the office, Amy gave a kiss to","After Shannon and Jacob went to the office, Jacob gave a kiss to",12615,1295
445,"Then, Kimberly and Jessica were thinking about going to the store. Kimberly wanted to give a computer to","Then, Kimberly and Jessica were thinking about going to the store. Angela wanted to give a computer to","Then, Kimberly and Jessica were thinking about going to the store. Jessica wanted to give a computer to",24062,10791
801,"Then, Courtney and Nathan had a lot of fun at the station. Nathan gave a kiss to","Then, Courtney and Nathan had a lot of fun at the station. Gregory gave a kiss to","Then, Courtney and Nathan had a lot of fun at the station. Courtney gave a kiss to",6924,20514
365,"Then, Joshua and Sean were thinking about going to the office. Joshua wanted to give a drink to","Then, Joshua and Sean were thinking about going to the office. Anthony wanted to give a drink to","Then, Joshua and Sean were thinking about going to the office. Sean wanted to give a drink to",20468,28302
337,"Then, James and John were working at the school. James decided to give a bone to","Then, James and John were working at the school. Benjamin decided to give a bone to","Then, James and John were working at the school. John decided to give a bone to",2215,4797
259,"Then, Kristen and Samuel were working at the office. Kristen decided to give a snack to","Then, Kristen and Samuel were working at the office. Heather decided to give a snack to","Then, Kristen and Samuel were working at the office. Samuel decided to give a snack to",16595,16661
239,"After Matthew and Megan went to the office, Megan gave a computer to","After Matthew and Megan went to the office, Nathan gave a computer to","After Matthew and Megan went to the office, Matthew gave a computer to",15305,14919
837,"Then, Jacob and Shannon had a long argument, and afterwards Shannon said to","Then, Jacob and Shannon had a long argument, and afterwards Bradley said to","Then, Jacob and Shannon had a long argument, and afterwards Jacob said to",12615,1295
999,"Then, Brittany and David went to the garden. David gave a computer to","Then, Brittany and David went to the garden. Mark gave a computer to","Then, Brittany and David went to the garden. Brittany gave a computer to",1896,4417
243,"After Richard and Scott went to the restaurant, Richard gave a basketball to","After Richard and Scott went to the restaurant, Courtney gave a basketball to","After Richard and Scott went to the restaurant, Scott gave a basketball to",7636,6359
413,"Then, Bryan and Bradley were thinking about going to the house. Bradley wanted to give a necklace to","Then, Bryan and Bradley were thinking about going to the house. Laura wanted to give a necklace to","Then, Bryan and Bradley were thinking about going to the house. Bryan wanted to give a necklace to",27919,12906
908,"Then, Vanessa and Paul had a lot of fun at the school. Paul gave a basketball to","Then, Vanessa and Paul had a lot of fun at the school. Angela gave a basketball to","Then, Vanessa and Paul had a lot of fun at the school. Vanessa gave a basketball to",7647,3920
13,"Then, Ashley and Erica had a lot of fun at the station. Ashley gave a computer to","Then, Ashley and Erica had a lot of fun at the station. Lauren gave a computer to","Then, Ashley and Erica had a lot of fun at the station. Erica gave a computer to",2852,10973
280,"After Lindsay and Bradley went to the office, Bradley gave a basketball to","After Lindsay and Bradley went to the office, Tyler gave a basketball to","After Lindsay and Bradley went to the office, Lindsay gave a basketball to",10100,12906
770,"Then, Amanda and James were working at the store. James decided to give a ring to","Then, Amanda and James were working at the store. Jonathan decided to give a ring to","Then, Amanda and James were working at the store. Amanda decided to give a ring to",26413,4797
596,"Then, Jose and Alexander had a lot of fun at the hospital. Jose gave a necklace to","Then, Jose and Alexander had a lot of fun at the hospital. Andrew gave a necklace to","Then, Jose and Alexander had a lot of fun at the hospital. Alexander gave a necklace to",11055,6282
352,"After Jonathan and Courtney went to the house, Jonathan gave a basketball to","After Jonathan and Courtney went to the house, Jennifer gave a basketball to","After Jonathan and Courtney went to the house, Courtney gave a basketball to",6924,16656
680,"Then, Danielle and Jessica had a lot of fun at the restaurant. Jessica gave a ring to","Then, Danielle and Jessica had a lot of fun at the restaurant. Nathan gave a ring to","Then, Danielle and Jessica had a lot of fun at the restaurant. Danielle gave a ring to",8103,24062
51,"Then, Daniel and Laura had a lot of fun at the store. Daniel gave a snack to","Then, Daniel and Laura had a lot of fun at the store. Aaron gave a snack to","Then, Daniel and Laura had a lot of fun at the store. Laura gave a snack to",16145,8103
364,"When Lindsey and Sara got a snack at the station, Sara decided to give it to","When Lindsey and Sara got a snack at the station, Alexander decided to give it to","When Lindsey and Sara got a snack at the station, Lindsey decided to give it to",10100,23365
859,"Then, Lisa and Stephen were working at the store. Stephen decided to give a kiss to","Then, Lisa and Stephen were working at the store. Christina decided to give a kiss to","Then, Lisa and Stephen were working at the store. Lisa decided to give a kiss to",18999,12332
882,"Then, Jonathan and Stephanie had a lot of fun at the house. Stephanie gave a bone to","Then, Jonathan and Stephanie had a lot of fun at the house. Vanessa gave a bone to","Then, Jonathan and Stephanie had a lot of fun at the house. Jonathan gave a bone to",16656,27316
198,"Then, William and Andrew had a lot of fun at the station. William gave a snack to","Then, William and Andrew had a lot of fun at the station. Justin gave a snack to","Then, William and Andrew had a lot of fun at the station. Andrew gave a snack to",10390,4246
269,"Then, Sarah and Stephen had a lot of fun at the store. Stephen gave a drink to","Then, Sarah and Stephen had a lot of fun at the store. Samuel gave a drink to","Then, Sarah and Stephen had a lot of fun at the store. Sarah gave a drink to",12642,12332
474,"When Richard and Jose got a kiss at the restaurant, Jose decided to give it to","When Richard and Jose got a kiss at the restaurant, Kevin decided to give it to","When Richard and Jose got a kiss at the restaurant, Richard decided to give it to",6359,6282
756,"Then, Joshua and Matthew were working at the store. Matthew decided to give a necklace to","Then, Joshua and Matthew were working at the store. Samuel decided to give a necklace to","Then, Joshua and Matthew were working at the store. Joshua decided to give a necklace to",28302,15305
233,"Then, Mark and Amy were thinking about going to the station. Mark wanted to give a drink to","Then, Mark and Amy were thinking about going to the station. Christine wanted to give a drink to","Then, Mark and Amy were thinking about going to the station. Amy wanted to give a drink to",17723,3655
673,"Then, Christopher and Sean went to the restaurant. Christopher gave a ring to","Then, Christopher and Sean went to the restaurant. Joshua gave a ring to","Then, Christopher and Sean went to the restaurant. Sean gave a ring to",20468,17561
877,"When Elizabeth and Charles got a computer at the office, Charles decided to give it to","When Elizabeth and Charles got a computer at the office, David decided to give it to","When Elizabeth and Charles got a computer at the office, Elizabeth decided to give it to",11289,6427
210,"Then, Patrick and William had a lot of fun at the hospital. William gave a necklace to","Then, Patrick and William had a lot of fun at the hospital. Ryan gave a necklace to","Then, Patrick and William had a lot of fun at the hospital. Patrick gave a necklace to",13687,4246
390,"When Lisa and Alicia got a kiss at the hospital, Alicia decided to give it to","When Lisa and Alicia got a kiss at the hospital, Elizabeth decided to give it to","When Lisa and Alicia got a kiss at the hospital, Lisa decided to give it to",18999,330
777,"Then, Nathan and Christina had a long argument, and afterwards Christina said to","Then, Nathan and Christina had a long argument, and afterwards Brittany said to","Then, Nathan and Christina had a long argument, and afterwards Nathan said to",20514,2393
169,"Then, Crystal and Samuel were thinking about going to the store. Crystal wanted to give a snack to","Then, Crystal and Samuel were thinking about going to the store. Alexander wanted to give a snack to","Then, Crystal and Samuel were thinking about going to the store. Samuel wanted to give a snack to",16595,20254
838,"Then, Anthony and Tiffany were working at the garden. Anthony decided to give a snack to","Then, Anthony and Tiffany were working at the garden. Andrew decided to give a snack to","Then, Anthony and Tiffany were working at the garden. Tiffany decided to give a snack to",320,15089
845,"Then, Angela and Adam were working at the hospital. Adam decided to give a bone to","Then, Angela and Adam were working at the hospital. Patrick decided to give a bone to","Then, Angela and Adam were working at the hospital. Angela decided to give a bone to",26991,10534
822,"Then, Jennifer and Adam went to the garden. Adam gave a bone to","Then, Jennifer and Adam went to the garden. Megan gave a bone to","Then, Jennifer and Adam went to the garden. Jennifer gave a bone to",21511,10534
923,"Then, Dustin and Emily had a long argument, and afterwards Emily said to","Then, Dustin and Emily had a long argument, and afterwards Eric said to","Then, Dustin and Emily had a long argument, and afterwards Dustin said to",384,16941
623,"Then, Charles and John went to the school. John gave a kiss to","Then, Charles and John went to the school. Rebecca gave a kiss to","Then, Charles and John went to the school. Charles gave a kiss to",6427,2215
349,"After Nathan and Paul went to the hospital, Nathan gave a ring to","After Nathan and Paul went to the hospital, Amber gave a ring to","After Nathan and Paul went to the hospital, Paul gave a ring to",3920,20514
702,"Then, Melissa and Kyle went to the school. Melissa gave a bone to","Then, Melissa and Kyle went to the school. Sean gave a bone to","Then, Melissa and Kyle went to the school. Kyle gave a bone to",25363,6522
180,"Then, William and Brittany were thinking about going to the school. Brittany wanted to give a drink to","Then, William and Brittany were thinking about going to the school. Megan wanted to give a drink to","Then, William and Brittany were thinking about going to the school. William wanted to give a drink to",4246,1896
800,"Then, Mark and Jesse went to the hospital. Jesse gave a drink to","Then, Mark and Jesse went to the hospital. Courtney gave a drink to","Then, Mark and Jesse went to the hospital. Mark gave a drink to",3655,26689
142,"Then, Gregory and Kevin were working at the station. Gregory decided to give a ring to","Then, Gregory and Kevin were working at the station. Jeffrey decided to give a ring to","Then, Gregory and Kevin were working at the station. Kevin decided to give a ring to",13589,27113
158,"Then, Jessica and Richard had a long argument, and afterwards Jessica said to","Then, Jessica and Richard had a long argument, and afterwards Katherine said to","Then, Jessica and Richard had a long argument, and afterwards Richard said to",6359,24062
726,"Then, Cody and Kelly were working at the house. Kelly decided to give a basketball to","Then, Cody and Kelly were working at the house. Jason decided to give a basketball to","Then, Cody and Kelly were working at the house. Cody decided to give a basketball to",334,15282
336,"Then, Crystal and Shannon had a lot of fun at the station. Shannon gave a basketball to","Then, Crystal and Shannon had a lot of fun at the station. Aaron gave a basketball to","Then, Crystal and Shannon had a lot of fun at the station. Crystal gave a basketball to",20254,1295
654,"Then, Emily and Michelle had a lot of fun at the school. Emily gave a ring to","Then, Emily and Michelle had a lot of fun at the school. Lisa gave a ring to","Then, Emily and Michelle had a lot of fun at the school. Michelle gave a ring to",24970,16941
906,"After Gregory and Kimberly went to the house, Kimberly gave a bone to","After Gregory and Kimberly went to the house, Michael gave a bone to","After Gregory and Kimberly went to the house, Gregory gave a bone to",27113,10791
902,"When Travis and Alicia got a bone at the station, Travis decided to give it to","When Travis and Alicia got a bone at the station, Shannon decided to give it to","When Travis and Alicia got a bone at the station, Alicia decided to give it to",330,1319
863,"Then, Stephanie and Samantha had a long argument, and afterwards Samantha said to","Then, Stephanie and Samantha had a long argument, and afterwards Danielle said to","Then, Stephanie and Samantha had a long argument, and afterwards Stephanie said to",27316,4157
771,"Then, Joshua and Jesse were working at the restaurant. Jesse decided to give a ring to","Then, Joshua and Jesse were working at the restaurant. Vanessa decided to give a ring to","Then, Joshua and Jesse were working at the restaurant. Joshua decided to give a ring to",28302,26689
83,"Then, Jason and Steven had a long argument, and afterwards Steven said to","Then, Jason and Steven had a long argument, and afterwards Timothy said to","Then, Jason and Steven had a long argument, and afterwards Jason said to",14877,20257
466,"Then, Rebecca and Kristen were working at the office. Rebecca decided to give a bone to","Then, Rebecca and Kristen were working at the office. Katie decided to give a bone to","Then, Rebecca and Kristen were working at the office. Kristen decided to give a bone to",16661,26014
449,"Then, Mark and Brittany were thinking about going to the garden. Mark wanted to give a bone to","Then, Mark and Brittany were thinking about going to the garden. Christine wanted to give a bone to","Then, Mark and Brittany were thinking about going to the garden. Brittany wanted to give a bone to",1896,3655
916,"Then, Rebecca and Shannon were working at the house. Shannon decided to give a bone to","Then, Rebecca and Shannon were working at the house. Joshua decided to give a bone to","Then, Rebecca and Shannon were working at the house. Rebecca decided to give a bone to",26014,1295
924,"After Crystal and Kristen went to the garden, Crystal gave a necklace to","After Crystal and Kristen went to the garden, Elizabeth gave a necklace to","After Crystal and Kristen went to the garden, Kristen gave a necklace to",16661,20254
558,"Then, Elizabeth and Ryan had a lot of fun at the store. Ryan gave a necklace to","Then, Elizabeth and Ryan had a lot of fun at the store. Jacob gave a necklace to","Then, Elizabeth and Ryan had a lot of fun at the store. Elizabeth gave a necklace to",11289,13194
461,"Then, Allison and Samantha went to the garden. Allison gave a computer to","Then, Allison and Samantha went to the garden. David gave a computer to","Then, Allison and Samantha went to the garden. Samantha gave a computer to",4157,1682
592,"Then, Jonathan and Kevin were thinking about going to the restaurant. Kevin wanted to give a kiss to","Then, Jonathan and Kevin were thinking about going to the restaurant. Bryan wanted to give a kiss to","Then, Jonathan and Kevin were thinking about going to the restaurant. Jonathan wanted to give a kiss to",16656,13589
200,"Then, Dustin and Crystal had a long argument, and afterwards Crystal said to","Then, Dustin and Crystal had a long argument, and afterwards Jesse said to","Then, Dustin and Crystal had a long argument, and afterwards Dustin said to",384,20254
749,"Then, Lindsay and Angela went to the school. Angela gave a snack to","Then, Lindsay and Angela went to the school. Sarah gave a snack to","Then, Lindsay and Angela went to the school. Lindsay gave a snack to",10100,26991
742,"Then, Jennifer and Michael went to the station. Michael gave a necklace to","Then, Jennifer and Michael went to the station. Justin gave a necklace to","Then, Jennifer and Michael went to the station. Jennifer gave a necklace to",21511,5459
453,"After Mark and Timothy went to the house, Timothy gave a kiss to","After Mark and Timothy went to the house, Jamie gave a kiss to","After Mark and Timothy went to the house, Mark gave a kiss to",3655,7240
254,"Then, Bryan and Brian were thinking about going to the hospital. Bryan wanted to give a snack to","Then, Bryan and Brian were thinking about going to the hospital. Patrick wanted to give a snack to","Then, Bryan and Brian were thinking about going to the hospital. Brian wanted to give a snack to",12569,27919
45,"Then, Kristen and Andrew were working at the hospital. Kristen decided to give a kiss to","Then, Kristen and Andrew were working at the hospital. Anthony decided to give a kiss to","Then, Kristen and Andrew were working at the hospital. Andrew decided to give a kiss to",10390,16661
542,"After Elizabeth and Stephen went to the store, Elizabeth gave a kiss to","After Elizabeth and Stephen went to the store, Amber gave a kiss to","After Elizabeth and Stephen went to the store, Stephen gave a kiss to",12332,11289
957,"Then, Melissa and Nicholas had a long argument, and afterwards Nicholas said to","Then, Melissa and Nicholas had a long argument, and afterwards James said to","Then, Melissa and Nicholas had a long argument, and afterwards Melissa said to",6522,22676
883,"Then, Samantha and Bradley had a lot of fun at the school. Samantha gave a ring to","Then, Samantha and Bradley had a lot of fun at the school. Ryan gave a ring to","Then, Samantha and Bradley had a lot of fun at the school. Bradley gave a ring to",12906,4157
289,"Then, Jennifer and Danielle were working at the hospital. Jennifer decided to give a ring to","Then, Jennifer and Danielle were working at the hospital. Brandon decided to give a ring to","Then, Jennifer and Danielle were working at the hospital. Danielle decided to give a ring to",8103,21511
979,"Then, Allison and Stephen had a lot of fun at the office. Stephen gave a snack to","Then, Allison and Stephen had a lot of fun at the office. Lisa gave a snack to","Then, Allison and Stephen had a lot of fun at the office. Allison gave a snack to",1682,12332
492,"Then, Cody and Emily went to the garden. Emily gave a basketball to","Then, Cody and Emily went to the garden. Lisa gave a basketball to","Then, Cody and Emily went to the garden. Cody gave a basketball to",334,16941
787,"Then, Lindsay and Bryan had a long argument, and afterwards Lindsay said to","Then, Lindsay and Bryan had a long argument, and afterwards Ryan said to","Then, Lindsay and Bryan had a long argument, and afterwards Bryan said to",27919,10100
497,"Then, Benjamin and Jeffrey went to the restaurant. Benjamin gave a ring to","Then, Benjamin and Jeffrey went to the restaurant. Katie gave a ring to","Then, Benjamin and Jeffrey went to the restaurant. Jeffrey gave a ring to",8678,18258
242,"Then, Bradley and Christopher were working at the station. Christopher decided to give a basketball to","Then, Bradley and Christopher were working at the station. Michelle decided to give a basketball to","Then, Bradley and Christopher were working at the station. Bradley decided to give a basketball to",12906,17561
627,"Then, Jeffrey and Mark went to the office. Jeffrey gave a basketball to","Then, Jeffrey and Mark went to the office. Brandon gave a basketball to","Then, Jeffrey and Mark went to the office. Mark gave a basketball to",3655,8678
644,"Then, Angela and Mark went to the office. Angela gave a kiss to","Then, Angela and Mark went to the office. Bradley gave a kiss to","Then, Angela and Mark went to the office. Mark gave a kiss to",3655,26991
552,"Then, Heather and Brandon went to the school. Heather gave a computer to","Then, Heather and Brandon went to the school. Kevin gave a computer to","Then, Heather and Brandon went to the school. Brandon gave a computer to",1896,650
601,"Then, John and Jessica had a long argument, and afterwards John said to","Then, John and Jessica had a long argument, and afterwards Angela said to","Then, John and Jessica had a long argument, and afterwards Jessica said to",24062,2215
21,"Then, Ryan and Daniel went to the station. Daniel gave a bone to","Then, Ryan and Daniel went to the station. Stephanie gave a bone to","Then, Ryan and Daniel went to the station. Ryan gave a bone to",13194,8103
329,"After Erin and Scott went to the restaurant, Erin gave a ring to","After Erin and Scott went to the restaurant, Kyle gave a ring to","After Erin and Scott went to the restaurant, Scott gave a ring to",7636,2852
121,"When Brittany and Melissa got a kiss at the house, Melissa decided to give it to","When Brittany and Melissa got a kiss at the house, Heather decided to give it to","When Brittany and Melissa got a kiss at the house, Brittany decided to give it to",1896,6522
831,"Then, Mark and Erin had a lot of fun at the office. Erin gave a drink to","Then, Mark and Erin had a lot of fun at the office. Jonathan gave a drink to","Then, Mark and Erin had a lot of fun at the office. Mark gave a drink to",3655,2852
296,"Then, Joshua and Kristen went to the restaurant. Joshua gave a necklace to","Then, Joshua and Kristen went to the restaurant. Brittany gave a necklace to","Then, Joshua and Kristen went to the restaurant. Kristen gave a necklace to",16661,28302
608,"Then, Michael and Heather were thinking about going to the store. Heather wanted to give a basketball to","Then, Michael and Heather were thinking about going to the store. Nathan wanted to give a basketball to","Then, Michael and Heather were thinking about going to the store. Michael wanted to give a basketball to",5459,650
716,"After James and Allison went to the school, James gave a ring to","After James and Allison went to the school, Rachel gave a ring to","After James and Allison went to the school, Allison gave a ring to",1682,4797
208,"Then, Sean and Matthew were working at the office. Sean decided to give a bone to","Then, Sean and Matthew were working at the office. Erin decided to give a bone to","Then, Sean and Matthew were working at the office. Matthew decided to give a bone to",15305,20468
706,"Then, Katie and Paul had a lot of fun at the restaurant. Paul gave a bone to","Then, Katie and Paul had a lot of fun at the restaurant. Kelly gave a bone to","Then, Katie and Paul had a lot of fun at the restaurant. Katie gave a bone to",524,3920
747,"Then, Stephen and Lauren had a lot of fun at the house. Stephen gave a basketball to","Then, Stephen and Lauren had a lot of fun at the house. Christina gave a basketball to","Then, Stephen and Lauren had a lot of fun at the house. Lauren gave a basketball to",23119,12332
895,"When Brittany and John got a necklace at the garden, John decided to give it to","When Brittany and John got a necklace at the garden, Lindsay decided to give it to","When Brittany and John got a necklace at the garden, Brittany decided to give it to",1896,2215
222,"Then, Matthew and Heather went to the office. Matthew gave a ring to","Then, Matthew and Heather went to the office. Melissa gave a ring to","Then, Matthew and Heather went to the office. Heather gave a ring to",650,15305
132,"Then, Brandon and Jason had a long argument, and afterwards Brandon said to","Then, Brandon and Jason had a long argument, and afterwards Mary said to","Then, Brandon and Jason had a long argument, and afterwards Jason said to",14877,1896
658,"Then, Rachel and Lauren had a long argument, and afterwards Rachel said to","Then, Rachel and Lauren had a long argument, and afterwards Adam said to","Then, Rachel and Lauren had a long argument, and afterwards Lauren said to",23119,16764
10,"When Timothy and Jennifer got a drink at the hospital, Timothy decided to give it to","When Timothy and Jennifer got a drink at the hospital, Bradley decided to give it to","When Timothy and Jennifer got a drink at the hospital, Jennifer decided to give it to",21511,7240
796,"After Joseph and Amanda went to the house, Amanda gave a bone to","After Joseph and Amanda went to the house, Jeffrey gave a bone to","After Joseph and Amanda went to the house, Joseph gave a bone to",8218,26413
38,"Then, Eric and Christina were thinking about going to the office. Eric wanted to give a kiss to","Then, Eric and Christina were thinking about going to the office. Jamie wanted to give a kiss to","Then, Eric and Christina were thinking about going to the office. Christina wanted to give a kiss to",2393,12867
22,"Then, Tiffany and Samuel went to the house. Tiffany gave a bone to","Then, Tiffany and Samuel went to the house. John gave a bone to","Then, Tiffany and Samuel went to the house. Samuel gave a bone to",16595,320
54,"Then, Cody and Bradley had a lot of fun at the garden. Cody gave a drink to","Then, Cody and Bradley had a lot of fun at the garden. Rebecca gave a drink to","Then, Cody and Bradley had a lot of fun at the garden. Bradley gave a drink to",12906,334
683,"When Gregory and Timothy got a snack at the store, Gregory decided to give it to","When Gregory and Timothy got a snack at the store, Christina decided to give it to","When Gregory and Timothy got a snack at the store, Timothy decided to give it to",7240,27113
687,"When Bradley and Andrew got a ring at the office, Andrew decided to give it to","When Bradley and Andrew got a ring at the office, Kimberly decided to give it to","When Bradley and Andrew got a ring at the office, Bradley decided to give it to",12906,10390
511,"When Erica and Katie got a basketball at the station, Erica decided to give it to","When Erica and Katie got a basketball at the station, Jason decided to give it to","When Erica and Katie got a basketball at the station, Katie decided to give it to",524,2852
392,"Then, Thomas and Kevin had a long argument, and afterwards Thomas said to","Then, Thomas and Kevin had a long argument, and afterwards Andrea said to","Then, Thomas and Kevin had a long argument, and afterwards Kevin said to",13589,6083
405,"Then, Heather and Sarah had a long argument, and afterwards Sarah said to","Then, Heather and Sarah had a long argument, and afterwards Danielle said to","Then, Heather and Sarah had a long argument, and afterwards Heather said to",650,12642
406,"Then, Sean and Amy were working at the school. Amy decided to give a drink to","Then, Sean and Amy were working at the school. Jesse decided to give a drink to","Then, Sean and Amy were working at the school. Sean decided to give a drink to",20468,17723
439,"When Paul and Bryan got a computer at the store, Paul decided to give it to","When Paul and Bryan got a computer at the store, Christine decided to give it to","When Paul and Bryan got a computer at the store, Bryan decided to give it to",27919,3920
600,"After Kelly and Kenneth went to the restaurant, Kelly gave a snack to","After Kelly and Kenneth went to the restaurant, Daniel gave a snack to","After Kelly and Kenneth went to the restaurant, Kenneth gave a snack to",10960,15282
730,"Then, Ryan and Scott went to the store. Scott gave a ring to","Then, Ryan and Scott went to the store. Gregory gave a ring to","Then, Ryan and Scott went to the store. Ryan gave a ring to",13194,7636
969,"When Kevin and Alicia got a drink at the station, Alicia decided to give it to","When Kevin and Alicia got a drink at the station, Nicholas decided to give it to","When Kevin and Alicia got a drink at the station, Kevin decided to give it to",13589,330
409,"Then, Aaron and Matthew were working at the restaurant. Matthew decided to give a necklace to","Then, Aaron and Matthew were working at the restaurant. Kevin decided to give a necklace to","Then, Aaron and Matthew were working at the restaurant. Aaron decided to give a necklace to",20486,15305
929,"When Katie and Paul got a kiss at the station, Katie decided to give it to","When Katie and Paul got a kiss at the station, Stephen decided to give it to","When Katie and Paul got a kiss at the station, Paul decided to give it to",3920,524
806,"Then, Patrick and Brian had a lot of fun at the school. Patrick gave a basketball to","Then, Patrick and Brian had a lot of fun at the school. Mary gave a basketball to","Then, Patrick and Brian had a lot of fun at the school. Brian gave a basketball to",12569,13687
164,"Then, Travis and Christopher were working at the hospital. Travis decided to give a computer to","Then, Travis and Christopher were working at the hospital. Lisa decided to give a computer to","Then, Travis and Christopher were working at the hospital. Christopher decided to give a computer to",17561,1319
160,"Then, Christopher and Michael had a lot of fun at the store. Christopher gave a basketball to","Then, Christopher and Michael had a lot of fun at the store. Kevin gave a basketball to","Then, Christopher and Michael had a lot of fun at the store. Michael gave a basketball to",5459,17561
98,"Then, Joshua and Christopher had a long argument, and afterwards Joshua said to","Then, Joshua and Christopher had a long argument, and afterwards Alexander said to","Then, Joshua and Christopher had a long argument, and afterwards Christopher said to",17561,28302
667,"Then, Jeremy and Tyler had a lot of fun at the restaurant. Jeremy gave a bone to","Then, Jeremy and Tyler had a lot of fun at the restaurant. Paul gave a bone to","Then, Jeremy and Tyler had a lot of fun at the restaurant. Tyler gave a bone to",23307,24251
479,"Then, Ashley and Anthony were working at the house. Ashley decided to give a kiss to","Then, Ashley and Anthony were working at the house. Alexander decided to give a kiss to","Then, Ashley and Anthony were working at the house. Anthony decided to give a kiss to",15089,10973
96,"Then, Angela and Nicholas had a long argument, and afterwards Nicholas said to","Then, Angela and Nicholas had a long argument, and afterwards Jacob said to","Then, Angela and Nicholas had a long argument, and afterwards Angela said to",26991,22676
989,"Then, David and Mark had a lot of fun at the house. David gave a drink to","Then, David and Mark had a lot of fun at the house. Joseph gave a drink to","Then, David and Mark had a lot of fun at the house. Mark gave a drink to",3655,4417
918,"Then, Katie and Mark were working at the store. Mark decided to give a bone to","Then, Katie and Mark were working at the store. Robert decided to give a bone to","Then, Katie and Mark were working at the store. Katie decided to give a bone to",524,3655
377,"Then, Jesse and Jose had a long argument, and afterwards Jose said to","Then, Jesse and Jose had a long argument, and afterwards Lindsay said to","Then, Jesse and Jose had a long argument, and afterwards Jesse said to",26689,6282
703,"Then, Lindsey and Justin were thinking about going to the house. Justin wanted to give a ring to","Then, Lindsey and Justin were thinking about going to the house. Andrew wanted to give a ring to","Then, Lindsey and Justin were thinking about going to the house. Lindsey wanted to give a ring to",10100,21252
34,"Then, Erica and Sarah had a long argument, and afterwards Sarah said to","Then, Erica and Sarah had a long argument, and afterwards Jeffrey said to","Then, Erica and Sarah had a long argument, and afterwards Erica said to",2852,12642
458,"Then, Tiffany and Bradley were working at the store. Tiffany decided to give a drink to","Then, Tiffany and Bradley were working at the store. Kenneth decided to give a drink to","Then, Tiffany and Bradley were working at the store. Bradley decided to give a drink to",12906,320
75,"When Heather and Megan got a kiss at the store, Megan decided to give it to","When Heather and Megan got a kiss at the store, Shannon decided to give it to","When Heather and Megan got a kiss at the store, Heather decided to give it to",650,14919
678,"Then, Vanessa and Aaron were thinking about going to the school. Aaron wanted to give a snack to","Then, Vanessa and Aaron were thinking about going to the school. Rebecca wanted to give a snack to","Then, Vanessa and Aaron were thinking about going to the school. Vanessa wanted to give a snack to",7647,20486
456,"After Angela and Stephanie went to the house, Angela gave a kiss to","After Angela and Stephanie went to the house, Vanessa gave a kiss to","After Angela and Stephanie went to the house, Stephanie gave a kiss to",27316,26991
757,"After Laura and Nicholas went to the hospital, Nicholas gave a necklace to","After Laura and Nicholas went to the hospital, Katherine gave a necklace to","After Laura and Nicholas went to the hospital, Laura gave a necklace to",16145,22676
128,"Then, Christopher and Brian had a long argument, and afterwards Brian said to","Then, Christopher and Brian had a long argument, and afterwards Samuel said to","Then, Christopher and Brian had a long argument, and afterwards Christopher said to",17561,12569
191,"When Amy and Elizabeth got a bone at the hospital, Elizabeth decided to give it to","When Amy and Elizabeth got a bone at the hospital, Stephen decided to give it to","When Amy and Elizabeth got a bone at the hospital, Amy decided to give it to",17723,11289
546,"Then, Allison and Nicole had a lot of fun at the hospital. Allison gave a ring to","Then, Allison and Nicole had a lot of fun at the hospital. Kenneth gave a ring to","Then, Allison and Nicole had a lot of fun at the hospital. Nicole gave a ring to",27688,1682
869,"When Alicia and Jesse got a snack at the school, Jesse decided to give it to","When Alicia and Jesse got a snack at the school, Aaron decided to give it to","When Alicia and Jesse got a snack at the school, Alicia decided to give it to",330,26689
