,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
169,"<s> Is the sentiment of following sentence positive or negative?winning squareness that would make it the darling of many a kids-and-family-oriented cable channel
Answer: It is","<s> Is the sentiment of following sentence exist or none?winning squareness that would make it the darling of many a kids-and-family-oriented cable channel
Answer: It is",,5278,2588
170,"<s> Is the sentiment of following sentence positive or negative?though he only scratches the surface
Answer: It is","<s> Is the sentiment of following sentence exist or none?though he only scratches the surface
Answer: It is",,7087,2588
171,"<s> Is the sentiment of following sentence positive or negative?gimmicky
Answer: It is","<s> Is the sentiment of following sentence exist or none?gimmicky
Answer: It is",,5278,2588
172,"<s> Is the sentiment of following sentence positive or negative?, we need agile performers
Answer: It is","<s> Is the sentiment of following sentence exist or none?, we need agile performers
Answer: It is",,7087,2588
173,"<s> Is the sentiment of following sentence positive or negative?wendigo is a genuinely bone-chilling tale .
Answer: It is","<s> Is the sentiment of following sentence exist or none?wendigo is a genuinely bone-chilling tale .
Answer: It is",,5278,2588
174,"<s> Is the sentiment of following sentence positive or negative?manual
Answer: It is","<s> Is the sentiment of following sentence exist or none?manual
Answer: It is",,7087,2588
175,"<s> Is the sentiment of following sentence positive or negative?the surprisingly somber conclusion
Answer: It is","<s> Is the sentiment of following sentence exist or none?the surprisingly somber conclusion
Answer: It is",,5278,2588
176,"<s> Is the sentiment of following sentence positive or negative?'re over 25 , have an iq over 90 , and have a driver 's license
Answer: It is","<s> Is the sentiment of following sentence exist or none?'re over 25 , have an iq over 90 , and have a driver 's license
Answer: It is",,7087,2588
177,"<s> Is the sentiment of following sentence positive or negative?time out offers an exploration that is more accurate than anything i have seen in an american film .
Answer: It is","<s> Is the sentiment of following sentence exist or none?time out offers an exploration that is more accurate than anything i have seen in an american film .
Answer: It is",,5278,2588
178,"<s> Is the sentiment of following sentence positive or negative?irrelevant
Answer: It is","<s> Is the sentiment of following sentence exist or none?irrelevant
Answer: It is",,7087,2588
179,"<s> Is the sentiment of following sentence positive or negative?it is about irrational , unexplainable life and it seems so real because it does not attempt to filter out the complexity .
Answer: It is","<s> Is the sentiment of following sentence exist or none?it is about irrational , unexplainable life and it seems so real because it does not attempt to filter out the complexity .
Answer: It is",,5278,2588
180,"<s> Is the sentiment of following sentence positive or negative?substitutable
Answer: It is","<s> Is the sentiment of following sentence exist or none?substitutable
Answer: It is",,7087,2588
181,"<s> Is the sentiment of following sentence positive or negative?no doubt the star and everyone else involved had their hearts in the right place .
Answer: It is","<s> Is the sentiment of following sentence exist or none?no doubt the star and everyone else involved had their hearts in the right place .
Answer: It is",,5278,2588
182,"<s> Is the sentiment of following sentence positive or negative?'s just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads
Answer: It is","<s> Is the sentiment of following sentence exist or none?'s just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads
Answer: It is",,7087,2588
183,"<s> Is the sentiment of following sentence positive or negative?takes a slightly dark look at relationships ,
Answer: It is","<s> Is the sentiment of following sentence exist or none?takes a slightly dark look at relationships ,
Answer: It is",,5278,2588
184,"<s> Is the sentiment of following sentence positive or negative?rewritten , and
Answer: It is","<s> Is the sentiment of following sentence exist or none?rewritten , and
Answer: It is",,7087,2588
185,"<s> Is the sentiment of following sentence positive or negative?between bursts of automatic gunfire , the story offers a trenchant critique of capitalism .
Answer: It is","<s> Is the sentiment of following sentence exist or none?between bursts of automatic gunfire , the story offers a trenchant critique of capitalism .
Answer: It is",,5278,2588
186,"<s> Is the sentiment of following sentence positive or negative?unassuming
Answer: It is","<s> Is the sentiment of following sentence exist or none?unassuming
Answer: It is",,7087,2588
187,"<s> Is the sentiment of following sentence positive or negative?bourgeois french society
Answer: It is","<s> Is the sentiment of following sentence exist or none?bourgeois french society
Answer: It is",,5278,2588
188,"<s> Is the sentiment of following sentence positive or negative?did i miss something ? ''
Answer: It is","<s> Is the sentiment of following sentence exist or none?did i miss something ? ''
Answer: It is",,7087,2588
189,"<s> Is the sentiment of following sentence positive or negative?'s a lovely , eerie film that casts an odd , rapt spell .
Answer: It is","<s> Is the sentiment of following sentence exist or none?'s a lovely , eerie film that casts an odd , rapt spell .
Answer: It is",,5278,2588
190,"<s> Is the sentiment of following sentence positive or negative?green men
Answer: It is","<s> Is the sentiment of following sentence exist or none?green men
Answer: It is",,7087,2588
191,"<s> Is the sentiment of following sentence positive or negative?chases for an hour and then
Answer: It is","<s> Is the sentiment of following sentence exist or none?chases for an hour and then
Answer: It is",,5278,2588
192,"<s> Is the sentiment of following sentence positive or negative?few points
Answer: It is","<s> Is the sentiment of following sentence exist or none?few points
Answer: It is",,7087,2588
193,"<s> Is the sentiment of following sentence positive or negative?french to truly capture the terrifying angst of the modern working man without turning the film into a cheap thriller , a dumb comedy or a sappy melodrama
Answer: It is","<s> Is the sentiment of following sentence exist or none?french to truly capture the terrifying angst of the modern working man without turning the film into a cheap thriller , a dumb comedy or a sappy melodrama
Answer: It is",,5278,2588
194,"<s> Is the sentiment of following sentence positive or negative?) comes off like a hallmark commercial
Answer: It is","<s> Is the sentiment of following sentence exist or none?) comes off like a hallmark commercial
Answer: It is",,7087,2588
195,"<s> Is the sentiment of following sentence positive or negative?this is historical filmmaking without the balm of right-thinking ideology , either liberal or conservative .
Answer: It is","<s> Is the sentiment of following sentence exist or none?this is historical filmmaking without the balm of right-thinking ideology , either liberal or conservative .
Answer: It is",,5278,2588
196,"<s> Is the sentiment of following sentence positive or negative?sleep
Answer: It is","<s> Is the sentiment of following sentence exist or none?sleep
Answer: It is",,7087,2588
197,"<s> Is the sentiment of following sentence positive or negative?is one of those reputedly `` unfilmable '' novels that has bucked the odds to emerge as an exquisite motion picture in its own right .
Answer: It is","<s> Is the sentiment of following sentence exist or none?is one of those reputedly `` unfilmable '' novels that has bucked the odds to emerge as an exquisite motion picture in its own right .
Answer: It is",,5278,2588
198,"<s> Is the sentiment of following sentence positive or negative?we started to wonder if ... some unpaid intern had just typed ` chris rock , ' ` anthony hopkins ' and ` terrorists ' into some univac-like script machine .
Answer: It is","<s> Is the sentiment of following sentence exist or none?we started to wonder if ... some unpaid intern had just typed ` chris rock , ' ` anthony hopkins ' and ` terrorists ' into some univac-like script machine .
Answer: It is",,7087,2588
199,"<s> Is the sentiment of following sentence positive or negative?the scariest guy you 'll see all summer
Answer: It is","<s> Is the sentiment of following sentence exist or none?the scariest guy you 'll see all summer
Answer: It is",,5278,2588
200,"<s> Is the sentiment of following sentence positive or negative?he thinks the film is just as much a document about him as it is about the subject .
Answer: It is","<s> Is the sentiment of following sentence exist or none?he thinks the film is just as much a document about him as it is about the subject .
Answer: It is",,7087,2588
201,"<s> Is the sentiment of following sentence positive or negative?the precision of the insurance actuary
Answer: It is","<s> Is the sentiment of following sentence exist or none?the precision of the insurance actuary
Answer: It is",,5278,2588
202,"<s> Is the sentiment of following sentence positive or negative?do n't mind crappy movies as much as adults , provided there 's lots of cute animals and clumsy people .
Answer: It is","<s> Is the sentiment of following sentence exist or none?do n't mind crappy movies as much as adults , provided there 's lots of cute animals and clumsy people .
Answer: It is",,7087,2588
203,"<s> Is the sentiment of following sentence positive or negative?dirty faces
Answer: It is","<s> Is the sentiment of following sentence exist or none?dirty faces
Answer: It is",,5278,2588
204,"<s> Is the sentiment of following sentence positive or negative?deuces wild , which was shot two years ago , has been gathering dust on mgm 's shelf
Answer: It is","<s> Is the sentiment of following sentence exist or none?deuces wild , which was shot two years ago , has been gathering dust on mgm 's shelf
Answer: It is",,7087,2588
205,"<s> Is the sentiment of following sentence positive or negative?rich and sudden wisdom
Answer: It is","<s> Is the sentiment of following sentence exist or none?rich and sudden wisdom
Answer: It is",,5278,2588
206,"<s> Is the sentiment of following sentence positive or negative?-- and long -- for its own good
Answer: It is","<s> Is the sentiment of following sentence exist or none?-- and long -- for its own good
Answer: It is",,7087,2588
207,"<s> Is the sentiment of following sentence positive or negative?it is different from others in its genre in that it is does not rely on dumb gags , anatomical humor , or character cliches ; it primarily relies on character to tell its story .
Answer: It is","<s> Is the sentiment of following sentence exist or none?it is different from others in its genre in that it is does not rely on dumb gags , anatomical humor , or character cliches ; it primarily relies on character to tell its story .
Answer: It is",,5278,2588
208,"<s> Is the sentiment of following sentence positive or negative?ahola )
Answer: It is","<s> Is the sentiment of following sentence exist or none?ahola )
Answer: It is",,7087,2588
209,"<s> Is the sentiment of following sentence positive or negative?beneath otherwise tender movements
Answer: It is","<s> Is the sentiment of following sentence exist or none?beneath otherwise tender movements
Answer: It is",,5278,2588
210,"<s> Is the sentiment of following sentence positive or negative?creating the characters who surround frankie
Answer: It is","<s> Is the sentiment of following sentence exist or none?creating the characters who surround frankie
Answer: It is",,7087,2588
211,"<s> Is the sentiment of following sentence positive or negative?cell phones , guns , and
Answer: It is","<s> Is the sentiment of following sentence exist or none?cell phones , guns , and
Answer: It is",,5278,2588
212,"<s> Is the sentiment of following sentence positive or negative?, howard 's film is really a series of strung-together moments , with all the spaces in between filled with fantasies , daydreams , memories and one fantastic visual trope after another .
Answer: It is","<s> Is the sentiment of following sentence exist or none?, howard 's film is really a series of strung-together moments , with all the spaces in between filled with fantasies , daydreams , memories and one fantastic visual trope after another .
Answer: It is",,7087,2588
213,"<s> Is the sentiment of following sentence positive or negative?as if we 're seeing something purer than the real thing
Answer: It is","<s> Is the sentiment of following sentence exist or none?as if we 're seeing something purer than the real thing
Answer: It is",,5278,2588
214,"<s> Is the sentiment of following sentence positive or negative?that we really have n't had a good cheesy b-movie playing in theaters since ... well ... since last week 's reign of fire
Answer: It is","<s> Is the sentiment of following sentence exist or none?that we really have n't had a good cheesy b-movie playing in theaters since ... well ... since last week 's reign of fire
Answer: It is",,7087,2588
215,"<s> Is the sentiment of following sentence positive or negative?murderous maids pulls no punches in its depiction of the lives of the papin sister and the events that led to their notorious rise to infamy ...
Answer: It is","<s> Is the sentiment of following sentence exist or none?murderous maids pulls no punches in its depiction of the lives of the papin sister and the events that led to their notorious rise to infamy ...
Answer: It is",,5278,2588
216,"<s> Is the sentiment of following sentence positive or negative?static set ups , not much camera movement
Answer: It is","<s> Is the sentiment of following sentence exist or none?static set ups , not much camera movement
Answer: It is",,7087,2588
217,"<s> Is the sentiment of following sentence positive or negative?all that matters
Answer: It is","<s> Is the sentiment of following sentence exist or none?all that matters
Answer: It is",,5278,2588
218,"<s> Is the sentiment of following sentence positive or negative?wildcard
Answer: It is","<s> Is the sentiment of following sentence exist or none?wildcard
Answer: It is",,7087,2588
219,"<s> Is the sentiment of following sentence positive or negative?stylistically
Answer: It is","<s> Is the sentiment of following sentence exist or none?stylistically
Answer: It is",,5278,2588
220,"<s> Is the sentiment of following sentence positive or negative?it 's a setup so easy it borders on facile ,
Answer: It is","<s> Is the sentiment of following sentence exist or none?it 's a setup so easy it borders on facile ,
Answer: It is",,7087,2588
221,"<s> Is the sentiment of following sentence positive or negative?is hard to dismiss -- moody , thoughtful , and
Answer: It is","<s> Is the sentiment of following sentence exist or none?is hard to dismiss -- moody , thoughtful , and
Answer: It is",,5278,2588
222,"<s> Is the sentiment of following sentence positive or negative?is hardly a perverse , dangerous libertine and agitator -- which would have made for better drama
Answer: It is","<s> Is the sentiment of following sentence exist or none?is hardly a perverse , dangerous libertine and agitator -- which would have made for better drama
Answer: It is",,7087,2588
223,"<s> Is the sentiment of following sentence positive or negative?is an impressive achievement in spite of a river of sadness that pours into every frame .
Answer: It is","<s> Is the sentiment of following sentence exist or none?is an impressive achievement in spite of a river of sadness that pours into every frame .
Answer: It is",,5278,2588
224,"<s> Is the sentiment of following sentence positive or negative?the self-serious equilibrium makes its point too well ; a movie , like life , is n't much fun without the highs and lows .
Answer: It is","<s> Is the sentiment of following sentence exist or none?the self-serious equilibrium makes its point too well ; a movie , like life , is n't much fun without the highs and lows .
Answer: It is",,7087,2588
225,"<s> Is the sentiment of following sentence positive or negative?what ` blade runner ' would
Answer: It is","<s> Is the sentiment of following sentence exist or none?what ` blade runner ' would
Answer: It is",,5278,2588
226,"<s> Is the sentiment of following sentence positive or negative?naive
Answer: It is","<s> Is the sentiment of following sentence exist or none?naive
Answer: It is",,7087,2588
227,"<s> Is the sentiment of following sentence positive or negative?the performances are strong , though the subject matter demands acting that borders on hammy at times .
Answer: It is","<s> Is the sentiment of following sentence exist or none?the performances are strong , though the subject matter demands acting that borders on hammy at times .
Answer: It is",,5278,2588
228,"<s> Is the sentiment of following sentence positive or negative?after an hour and a half of wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be
Answer: It is","<s> Is the sentiment of following sentence exist or none?after an hour and a half of wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be
Answer: It is",,7087,2588
229,"<s> Is the sentiment of following sentence positive or negative?a predictably efficient piece of business notable largely for its overwhelming creepiness , for an eagerness to create images you wish you had n't seen , which , in this day and age , is of course the point
Answer: It is","<s> Is the sentiment of following sentence exist or none?a predictably efficient piece of business notable largely for its overwhelming creepiness , for an eagerness to create images you wish you had n't seen , which , in this day and age , is of course the point
Answer: It is",,5278,2588
230,"<s> Is the sentiment of following sentence positive or negative?through a prism
Answer: It is","<s> Is the sentiment of following sentence exist or none?through a prism
Answer: It is",,7087,2588
231,"<s> Is the sentiment of following sentence positive or negative?effectively chilling guilty pleasure
Answer: It is","<s> Is the sentiment of following sentence exist or none?effectively chilling guilty pleasure
Answer: It is",,5278,2588
232,"<s> Is the sentiment of following sentence positive or negative?audacious-impossible
Answer: It is","<s> Is the sentiment of following sentence exist or none?audacious-impossible
Answer: It is",,7087,2588
233,"<s> Is the sentiment of following sentence positive or negative?essentially a collection of bits -- and they 're all naughty .
Answer: It is","<s> Is the sentiment of following sentence exist or none?essentially a collection of bits -- and they 're all naughty .
Answer: It is",,5278,2588
234,"<s> Is the sentiment of following sentence positive or negative?jagjit
Answer: It is","<s> Is the sentiment of following sentence exist or none?jagjit
Answer: It is",,7087,2588
235,"<s> Is the sentiment of following sentence positive or negative?an in-your-face family drama and black comedy that is filled with raw emotions conveying despair and love
Answer: It is","<s> Is the sentiment of following sentence exist or none?an in-your-face family drama and black comedy that is filled with raw emotions conveying despair and love
Answer: It is",,5278,2588
236,"<s> Is the sentiment of following sentence positive or negative?hallmark commercial
Answer: It is","<s> Is the sentiment of following sentence exist or none?hallmark commercial
Answer: It is",,7087,2588
237,"<s> Is the sentiment of following sentence positive or negative?otherwise good
Answer: It is","<s> Is the sentiment of following sentence exist or none?otherwise good
Answer: It is",,5278,2588
238,"<s> Is the sentiment of following sentence positive or negative?to the otherwise bleak tale
Answer: It is","<s> Is the sentiment of following sentence exist or none?to the otherwise bleak tale
Answer: It is",,7087,2588
239,"<s> Is the sentiment of following sentence positive or negative?will at least have a dream image of the west to savor whenever the film 's lamer instincts are in the saddle
Answer: It is","<s> Is the sentiment of following sentence exist or none?will at least have a dream image of the west to savor whenever the film 's lamer instincts are in the saddle
Answer: It is",,5278,2588
240,"<s> Is the sentiment of following sentence positive or negative?at 90 minutes this movie is short
Answer: It is","<s> Is the sentiment of following sentence exist or none?at 90 minutes this movie is short
Answer: It is",,7087,2588
241,"<s> Is the sentiment of following sentence positive or negative?it transporting is that it 's also one of the smartest
Answer: It is","<s> Is the sentiment of following sentence exist or none?it transporting is that it 's also one of the smartest
Answer: It is",,5278,2588
242,"<s> Is the sentiment of following sentence positive or negative?of empathy
Answer: It is","<s> Is the sentiment of following sentence exist or none?of empathy
Answer: It is",,7087,2588
243,"<s> Is the sentiment of following sentence positive or negative?slovenly life in this self-deprecating , biting and witty feature written by charlie kaufman and his twin brother , donald , and directed by spike jonze
Answer: It is","<s> Is the sentiment of following sentence exist or none?slovenly life in this self-deprecating , biting and witty feature written by charlie kaufman and his twin brother , donald , and directed by spike jonze
Answer: It is",,5278,2588
244,"<s> Is the sentiment of following sentence positive or negative?a return ticket
Answer: It is","<s> Is the sentiment of following sentence exist or none?a return ticket
Answer: It is",,7087,2588
245,"<s> Is the sentiment of following sentence positive or negative?sinuously plotted and
Answer: It is","<s> Is the sentiment of following sentence exist or none?sinuously plotted and
Answer: It is",,5278,2588
246,"<s> Is the sentiment of following sentence positive or negative?mcgrath
Answer: It is","<s> Is the sentiment of following sentence exist or none?mcgrath
Answer: It is",,7087,2588
247,"<s> Is the sentiment of following sentence positive or negative?the fun-loving libertine lost somewhere inside the conservative , handbag-clutching sarandon
Answer: It is","<s> Is the sentiment of following sentence exist or none?the fun-loving libertine lost somewhere inside the conservative , handbag-clutching sarandon
Answer: It is",,5278,2588
248,"<s> Is the sentiment of following sentence positive or negative?the film runs on a little longer than it needs to -- muccino either does n't notice when his story ends or just ca n't tear himself away from the characters -- but it 's smooth and professional .
Answer: It is","<s> Is the sentiment of following sentence exist or none?the film runs on a little longer than it needs to -- muccino either does n't notice when his story ends or just ca n't tear himself away from the characters -- but it 's smooth and professional .
Answer: It is",,7087,2588
249,"<s> Is the sentiment of following sentence positive or negative?hollywood disregard
Answer: It is","<s> Is the sentiment of following sentence exist or none?hollywood disregard
Answer: It is",,5278,2588
250,"<s> Is the sentiment of following sentence positive or negative?a bit too much like an infomercial for ram dass 's latest book aimed at the boomer demographic
Answer: It is","<s> Is the sentiment of following sentence exist or none?a bit too much like an infomercial for ram dass 's latest book aimed at the boomer demographic
Answer: It is",,7087,2588
251,"<s> Is the sentiment of following sentence positive or negative?seemingly sincere personal reflection
Answer: It is","<s> Is the sentiment of following sentence exist or none?seemingly sincere personal reflection
Answer: It is",,5278,2588
252,"<s> Is the sentiment of following sentence positive or negative?a silly comedy
Answer: It is","<s> Is the sentiment of following sentence exist or none?a silly comedy
Answer: It is",,7087,2588
253,"<s> Is the sentiment of following sentence positive or negative?itself is about something very interesting and odd that
Answer: It is","<s> Is the sentiment of following sentence exist or none?itself is about something very interesting and odd that
Answer: It is",,5278,2588
254,"<s> Is the sentiment of following sentence positive or negative?little less bling-bling and a lot more
Answer: It is","<s> Is the sentiment of following sentence exist or none?little less bling-bling and a lot more
Answer: It is",,7087,2588
255,"<s> Is the sentiment of following sentence positive or negative?his personal obstacles
Answer: It is","<s> Is the sentiment of following sentence exist or none?his personal obstacles
Answer: It is",,5278,2588
256,"<s> Is the sentiment of following sentence positive or negative?remain interested , or at least conscious
Answer: It is","<s> Is the sentiment of following sentence exist or none?remain interested , or at least conscious
Answer: It is",,7087,2588
257,"<s> Is the sentiment of following sentence positive or negative?the working class to life
Answer: It is","<s> Is the sentiment of following sentence exist or none?the working class to life
Answer: It is",,5278,2588
258,"<s> Is the sentiment of following sentence positive or negative?get on a board and , uh , shred ,
Answer: It is","<s> Is the sentiment of following sentence exist or none?get on a board and , uh , shred ,
Answer: It is",,7087,2588
259,"<s> Is the sentiment of following sentence positive or negative?haunting tale
Answer: It is","<s> Is the sentiment of following sentence exist or none?haunting tale
Answer: It is",,5278,2588
260,"<s> Is the sentiment of following sentence positive or negative?for the playlist
Answer: It is","<s> Is the sentiment of following sentence exist or none?for the playlist
Answer: It is",,7087,2588
261,"<s> Is the sentiment of following sentence positive or negative?immersed in love , lust , and sin
Answer: It is","<s> Is the sentiment of following sentence exist or none?immersed in love , lust , and sin
Answer: It is",,5278,2588
262,"<s> Is the sentiment of following sentence positive or negative?aging series
Answer: It is","<s> Is the sentiment of following sentence exist or none?aging series
Answer: It is",,7087,2588
263,"<s> Is the sentiment of following sentence positive or negative?in all , an interesting look at the life of the campaign-trail press , especially ones that do n't really care for the candidate
Answer: It is","<s> Is the sentiment of following sentence exist or none?in all , an interesting look at the life of the campaign-trail press , especially ones that do n't really care for the candidate
Answer: It is",,5278,2588
264,"<s> Is the sentiment of following sentence positive or negative?long ,
Answer: It is","<s> Is the sentiment of following sentence exist or none?long ,
Answer: It is",,7087,2588
265,"<s> Is the sentiment of following sentence positive or negative?sad to say -- it accurately reflects the rage and alienation that fuels the self-destructiveness of many young people .
Answer: It is","<s> Is the sentiment of following sentence exist or none?sad to say -- it accurately reflects the rage and alienation that fuels the self-destructiveness of many young people .
Answer: It is",,5278,2588
266,"<s> Is the sentiment of following sentence positive or negative?stuffs his debut
Answer: It is","<s> Is the sentiment of following sentence exist or none?stuffs his debut
Answer: It is",,7087,2588
267,"<s> Is the sentiment of following sentence positive or negative?a superior moral tone
Answer: It is","<s> Is the sentiment of following sentence exist or none?a superior moral tone
Answer: It is",,5278,2588
268,"<s> Is the sentiment of following sentence positive or negative?a weird , arresting little ride
Answer: It is","<s> Is the sentiment of following sentence exist or none?a weird , arresting little ride
Answer: It is",,7087,2588
269,"<s> Is the sentiment of following sentence positive or negative?will give you goosebumps as its uncanny tale of love , communal discord , and justice
Answer: It is","<s> Is the sentiment of following sentence exist or none?will give you goosebumps as its uncanny tale of love , communal discord , and justice
Answer: It is",,5278,2588
270,"<s> Is the sentiment of following sentence positive or negative?, you 'll swear that you 've seen it all before , even if you 've never come within a mile of the longest yard .
Answer: It is","<s> Is the sentiment of following sentence exist or none?, you 'll swear that you 've seen it all before , even if you 've never come within a mile of the longest yard .
Answer: It is",,7087,2588
271,"<s> Is the sentiment of following sentence positive or negative?, steven shainberg 's adaptation of mary gaitskill 's harrowing short story ... is a brilliantly played , deeply unsettling experience .
Answer: It is","<s> Is the sentiment of following sentence exist or none?, steven shainberg 's adaptation of mary gaitskill 's harrowing short story ... is a brilliantly played , deeply unsettling experience .
Answer: It is",,5278,2588
272,"<s> Is the sentiment of following sentence positive or negative?does n't transcend genre
Answer: It is","<s> Is the sentiment of following sentence exist or none?does n't transcend genre
Answer: It is",,7087,2588
273,"<s> Is the sentiment of following sentence positive or negative?something provocative
Answer: It is","<s> Is the sentiment of following sentence exist or none?something provocative
Answer: It is",,5278,2588
274,"<s> Is the sentiment of following sentence positive or negative?: it 's not scary in the slightest .
Answer: It is","<s> Is the sentiment of following sentence exist or none?: it 's not scary in the slightest .
Answer: It is",,7087,2588
275,"<s> Is the sentiment of following sentence positive or negative?eviction
Answer: It is","<s> Is the sentiment of following sentence exist or none?eviction
Answer: It is",,5278,2588
276,"<s> Is the sentiment of following sentence positive or negative?is less a documentary and more propaganda by way of a valentine sealed with a kiss .
Answer: It is","<s> Is the sentiment of following sentence exist or none?is less a documentary and more propaganda by way of a valentine sealed with a kiss .
Answer: It is",,7087,2588
277,"<s> Is the sentiment of following sentence positive or negative?is a convincing one , and should give anyone with a conscience reason to pause .
Answer: It is","<s> Is the sentiment of following sentence exist or none?is a convincing one , and should give anyone with a conscience reason to pause .
Answer: It is",,5278,2588
278,"<s> Is the sentiment of following sentence positive or negative?made for the big screen , some for the small screen
Answer: It is","<s> Is the sentiment of following sentence exist or none?made for the big screen , some for the small screen
Answer: It is",,7087,2588
279,"<s> Is the sentiment of following sentence positive or negative?soul-searching
Answer: It is","<s> Is the sentiment of following sentence exist or none?soul-searching
Answer: It is",,5278,2588
280,"<s> Is the sentiment of following sentence positive or negative?dead-undead genre
Answer: It is","<s> Is the sentiment of following sentence exist or none?dead-undead genre
Answer: It is",,7087,2588
281,"<s> Is the sentiment of following sentence positive or negative?the english call ` too clever by half
Answer: It is","<s> Is the sentiment of following sentence exist or none?the english call ` too clever by half
Answer: It is",,5278,2588
282,"<s> Is the sentiment of following sentence positive or negative?labors as storytelling
Answer: It is","<s> Is the sentiment of following sentence exist or none?labors as storytelling
Answer: It is",,7087,2588
283,"<s> Is the sentiment of following sentence positive or negative?with increasingly amused irony , the relationship between reluctant captors and befuddled captives .
Answer: It is","<s> Is the sentiment of following sentence exist or none?with increasingly amused irony , the relationship between reluctant captors and befuddled captives .
Answer: It is",,5278,2588
284,"<s> Is the sentiment of following sentence positive or negative?91-minute trailer
Answer: It is","<s> Is the sentiment of following sentence exist or none?91-minute trailer
Answer: It is",,7087,2588
285,"<s> Is the sentiment of following sentence positive or negative?dramatized
Answer: It is","<s> Is the sentiment of following sentence exist or none?dramatized
Answer: It is",,5278,2588
286,"<s> Is the sentiment of following sentence positive or negative?hmmm
Answer: It is","<s> Is the sentiment of following sentence exist or none?hmmm
Answer: It is",,7087,2588
287,"<s> Is the sentiment of following sentence positive or negative?ever seen , constantly pulling the rug from underneath us , seeing things from new sides , plunging deeper , getting more intense
Answer: It is","<s> Is the sentiment of following sentence exist or none?ever seen , constantly pulling the rug from underneath us , seeing things from new sides , plunging deeper , getting more intense
Answer: It is",,5278,2588
288,"<s> Is the sentiment of following sentence positive or negative?block
Answer: It is","<s> Is the sentiment of following sentence exist or none?block
Answer: It is",,7087,2588
289,"<s> Is the sentiment of following sentence positive or negative?the star-making machinery of tinseltown
Answer: It is","<s> Is the sentiment of following sentence exist or none?the star-making machinery of tinseltown
Answer: It is",,5278,2588
290,"<s> Is the sentiment of following sentence positive or negative?drawn toward the light -- the light of the exit sign
Answer: It is","<s> Is the sentiment of following sentence exist or none?drawn toward the light -- the light of the exit sign
Answer: It is",,7087,2588
291,"<s> Is the sentiment of following sentence positive or negative?of cinema 's directorial giants
Answer: It is","<s> Is the sentiment of following sentence exist or none?of cinema 's directorial giants
Answer: It is",,5278,2588
292,"<s> Is the sentiment of following sentence positive or negative?false
Answer: It is","<s> Is the sentiment of following sentence exist or none?false
Answer: It is",,7087,2588
293,"<s> Is the sentiment of following sentence positive or negative?one regards reign of fire with awe .
Answer: It is","<s> Is the sentiment of following sentence exist or none?one regards reign of fire with awe .
Answer: It is",,5278,2588
294,"<s> Is the sentiment of following sentence positive or negative?worthy of the gong .
Answer: It is","<s> Is the sentiment of following sentence exist or none?worthy of the gong .
Answer: It is",,7087,2588
295,"<s> Is the sentiment of following sentence positive or negative?unfolds as one of the most politically audacious films of recent decades from any country , but especially from france .
Answer: It is","<s> Is the sentiment of following sentence exist or none?unfolds as one of the most politically audacious films of recent decades from any country , but especially from france .
Answer: It is",,5278,2588
296,"<s> Is the sentiment of following sentence positive or negative?one hopes mr. plympton will find room for one more member of his little band , a professional screenwriter .
Answer: It is","<s> Is the sentiment of following sentence exist or none?one hopes mr. plympton will find room for one more member of his little band , a professional screenwriter .
Answer: It is",,7087,2588
297,"<s> Is the sentiment of following sentence positive or negative?a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration
Answer: It is","<s> Is the sentiment of following sentence exist or none?a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration
Answer: It is",,5278,2588
298,"<s> Is the sentiment of following sentence positive or negative?rather less than the sum of its underventilated père-fils confrontations .
Answer: It is","<s> Is the sentiment of following sentence exist or none?rather less than the sum of its underventilated père-fils confrontations .
Answer: It is",,7087,2588
299,"<s> Is the sentiment of following sentence positive or negative?dry humor and jarring shocks , plus
Answer: It is","<s> Is the sentiment of following sentence exist or none?dry humor and jarring shocks , plus
Answer: It is",,5278,2588
300,"<s> Is the sentiment of following sentence positive or negative?fuzziness
Answer: It is","<s> Is the sentiment of following sentence exist or none?fuzziness
Answer: It is",,7087,2588
301,"<s> Is the sentiment of following sentence positive or negative?even through its flaws , revolution # 9 proves to be a compelling
Answer: It is","<s> Is the sentiment of following sentence exist or none?even through its flaws , revolution # 9 proves to be a compelling
Answer: It is",,5278,2588
302,"<s> Is the sentiment of following sentence positive or negative?ignore
Answer: It is","<s> Is the sentiment of following sentence exist or none?ignore
Answer: It is",,7087,2588
303,"<s> Is the sentiment of following sentence positive or negative?taking them
Answer: It is","<s> Is the sentiment of following sentence exist or none?taking them
Answer: It is",,5278,2588
304,"<s> Is the sentiment of following sentence positive or negative?for most movies , 84 minutes is short ,
Answer: It is","<s> Is the sentiment of following sentence exist or none?for most movies , 84 minutes is short ,
Answer: It is",,7087,2588
305,"<s> Is the sentiment of following sentence positive or negative?exalts the marxian dream of honest working folk
Answer: It is","<s> Is the sentiment of following sentence exist or none?exalts the marxian dream of honest working folk
Answer: It is",,5278,2588
