,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
140,"Please choose the correct option from the following: ""What is 594 plus 821?"" Options: A. 604923, B. 84, C. 1415, D. 7038, E. banana, F. 2854, G. house. The answer is ","Please choose the first option from the following: ""What is 594 plus 821?"" Options: A. 604923, B. 84, C. 1415, D. 7038, E. banana, F. 2854, G. house. The answer is ",,334,330
141,"Please choose the correct option from the following: ""What is 807 plus 181?"" Options: A. 245, B. banana, C. house, D. 988, E. 847, F. 9, G. 46624. The answer is ","Please choose the first option from the following: ""What is 807 plus 181?"" Options: A. 245, B. banana, C. house, D. 988, E. 847, F. 9, G. 46624. The answer is ",,384,330
142,"Please choose the correct option from the following: ""What is 576 plus 629?"" Options: A. 192742, B. house, C. banana, D. 88, E. 9574, F. 2281, G. 1205. The answer is ","Please choose the first option from the following: ""What is 576 plus 629?"" Options: A. 192742, B. house, C. banana, D. 88, E. 9574, F. 2281, G. 1205. The answer is ",,420,330
143,"Please choose the correct option from the following: ""What is 351 plus 583?"" Options: A. 2, B. house, C. 934, D. 99662, E. 859, F. banana, G. 745. The answer is ","Please choose the first option from the following: ""What is 351 plus 583?"" Options: A. 2, B. house, C. 934, D. 99662, E. 859, F. banana, G. 745. The answer is ",,334,330
144,"Please choose the correct option from the following: ""What is 748 plus 652?"" Options: A. 661023, B. banana, C. 6119, D. 1400, E. 53, F. house, G. 1864. The answer is ","Please choose the first option from the following: ""What is 748 plus 652?"" Options: A. 661023, B. banana, C. 6119, D. 1400, E. 53, F. house, G. 1864. The answer is ",,384,330
145,"Please choose the correct option from the following: ""What is 897 plus 111?"" Options: A. 75, B. 1008, C. 592025, D. banana, E. 8438, F. house, G. 8681. The answer is ","Please choose the first option from the following: ""What is 897 plus 111?"" Options: A. 75, B. 1008, C. 592025, D. banana, E. 8438, F. house, G. 8681. The answer is ",,365,330
146,"Please choose the correct option from the following: ""What is 687 plus 851?"" Options: A. 1538, B. 6431, C. 55, D. house, E. 936997, F. 7897, G. banana. The answer is ","Please choose the first option from the following: ""What is 687 plus 851?"" Options: A. 1538, B. 6431, C. 55, D. house, E. 936997, F. 7897, G. banana. The answer is ",,330,330
147,"Please choose the correct option from the following: ""What is 401 plus 396?"" Options: A. 83886, B. 136, C. 5, D. banana, E. 797, F. 271, G. house. The answer is ","Please choose the first option from the following: ""What is 401 plus 396?"" Options: A. 83886, B. 136, C. 5, D. banana, E. 797, F. 271, G. house. The answer is ",,413,330
148,"Please choose the correct option from the following: ""What is 366 plus 162?"" Options: A. 85085, B. house, C. 3, D. banana, E. 528, F. 744, G. 584. The answer is ","Please choose the first option from the following: ""What is 366 plus 162?"" Options: A. 85085, B. house, C. 3, D. banana, E. 528, F. 744, G. 584. The answer is ",,413,330
149,"Please choose the correct option from the following: ""What is 152 plus 772?"" Options: A. 47593, B. banana, C. 928, D. 398, E. house, F. 924, G. 1. The answer is ","Please choose the first option from the following: ""What is 152 plus 772?"" Options: A. 47593, B. banana, C. 928, D. 398, E. house, F. 924, G. 1. The answer is ",,401,330
150,"Please choose the correct option from the following: ""What is 596 plus 184?"" Options: A. 46418, B. 617, C. 229, D. 780, E. banana, F. house, G. 2. The answer is ","Please choose the first option from the following: ""What is 596 plus 184?"" Options: A. 46418, B. 617, C. 229, D. 780, E. banana, F. house, G. 2. The answer is ",,384,330
151,"Please choose the correct option from the following: ""What is 358 plus 235?"" Options: A. 730, B. house, C. 593, D. 43679, E. 5, F. banana, G. 387. The answer is ","Please choose the first option from the following: ""What is 358 plus 235?"" Options: A. 730, B. house, C. 593, D. 43679, E. 5, F. banana, G. 387. The answer is ",,334,330
152,"Please choose the correct option from the following: ""What is 114 plus 859?"" Options: A. 87564, B. 718, C. 973, D. 214, E. banana, F. 3, G. house. The answer is ","Please choose the first option from the following: ""What is 114 plus 859?"" Options: A. 87564, B. 718, C. 973, D. 214, E. banana, F. 3, G. house. The answer is ",,334,330
153,"Please choose the correct option from the following: ""What is 856 plus 254?"" Options: A. 32, B. 7058, C. 373943, D. 8317, E. banana, F. 1110, G. house. The answer is ","Please choose the first option from the following: ""What is 856 plus 254?"" Options: A. 32, B. 7058, C. 373943, D. 8317, E. banana, F. 1110, G. house. The answer is ",,401,330
154,"Please choose the correct option from the following: ""What is 901 plus 817?"" Options: A. 8944, B. 938202, C. 33, D. banana, E. house, F. 4869, G. 1718. The answer is ","Please choose the first option from the following: ""What is 901 plus 817?"" Options: A. 8944, B. 938202, C. 33, D. banana, E. house, F. 4869, G. 1718. The answer is ",,420,330
155,"Please choose the correct option from the following: ""What is 640 plus 982?"" Options: A. 20, B. 6617, C. 1622, D. banana, E. 252117, F. house, G. 1542. The answer is ","Please choose the first option from the following: ""What is 640 plus 982?"" Options: A. 20, B. 6617, C. 1622, D. banana, E. 252117, F. house, G. 1542. The answer is ",,334,330
156,"Please choose the correct option from the following: ""What is 709 plus 941?"" Options: A. 3525, B. 62, C. house, D. 1650, E. 9125, F. banana, G. 907789. The answer is ","Please choose the first option from the following: ""What is 709 plus 941?"" Options: A. 3525, B. 62, C. house, D. 1650, E. 9125, F. banana, G. 907789. The answer is ",,384,330
157,"Please choose the correct option from the following: ""What is 492 plus 343?"" Options: A. 3, B. 776, C. 550, D. 835, E. 37637, F. house, G. banana. The answer is ","Please choose the first option from the following: ""What is 492 plus 343?"" Options: A. 3, B. 776, C. 550, D. 835, E. 37637, F. house, G. banana. The answer is ",,384,330
158,"Please choose the correct option from the following: ""What is 691 plus 851?"" Options: A. 1542, B. 92, C. 377238, D. house, E. banana, F. 1890, G. 6653. The answer is ","Please choose the first option from the following: ""What is 691 plus 851?"" Options: A. 1542, B. 92, C. 377238, D. house, E. banana, F. 1890, G. 6653. The answer is ",,330,330
159,"Please choose the correct option from the following: ""What is 873 plus 939?"" Options: A. 1860, B. house, C. 586554, D. 1812, E. banana, F. 31, G. 2900. The answer is ","Please choose the first option from the following: ""What is 873 plus 939?"" Options: A. 1860, B. house, C. 586554, D. 1812, E. banana, F. 31, G. 2900. The answer is ",,384,330
160,"Please choose the correct option from the following: ""What is 508 plus 587?"" Options: A. 8803, B. 1095, C. 5937, D. house, E. banana, F. 78, G. 345011. The answer is ","Please choose the first option from the following: ""What is 508 plus 587?"" Options: A. 8803, B. 1095, C. 5937, D. house, E. banana, F. 78, G. 345011. The answer is ",,365,330
161,"Please choose the correct option from the following: ""What is 488 plus 799?"" Options: A. 7390, B. 1287, C. banana, D. 43, E. house, F. 8775, G. 252200. The answer is ","Please choose the first option from the following: ""What is 488 plus 799?"" Options: A. 7390, B. 1287, C. banana, D. 43, E. house, F. 8775, G. 252200. The answer is ",,365,330
162,"Please choose the correct option from the following: ""What is 643 plus 991?"" Options: A. 1194, B. 936039, C. banana, D. 46, E. 8122, F. house, G. 1634. The answer is ","Please choose the first option from the following: ""What is 643 plus 991?"" Options: A. 1194, B. 936039, C. banana, D. 46, E. 8122, F. house, G. 1634. The answer is ",,420,330
163,"Please choose the correct option from the following: ""What is 559 plus 491?"" Options: A. 143010, B. 97, C. 6172, D. 1050, E. house, F. banana, G. 9687. The answer is ","Please choose the first option from the following: ""What is 559 plus 491?"" Options: A. 143010, B. 97, C. 6172, D. 1050, E. house, F. banana, G. 9687. The answer is ",,384,330
164,"Please choose the correct option from the following: ""What is 199 plus 644?"" Options: A. 7, B. house, C. 752, D. 462, E. 90017, F. banana, G. 843. The answer is ","Please choose the first option from the following: ""What is 199 plus 644?"" Options: A. 7, B. house, C. 752, D. 462, E. 90017, F. banana, G. 843. The answer is ",,420,330
165,"Please choose the correct option from the following: ""What is 767 plus 978?"" Options: A. 380061, B. 44, C. 6488, D. banana, E. house, F. 5466, G. 1745. The answer is ","Please choose the first option from the following: ""What is 767 plus 978?"" Options: A. 380061, B. 44, C. 6488, D. banana, E. house, F. 5466, G. 1745. The answer is ",,420,330
166,"Please choose the correct option from the following: ""What is 921 plus 200?"" Options: A. house, B. 69, C. 5183, D. 910707, E. 1121, F. 7408, G. banana. The answer is ","Please choose the first option from the following: ""What is 921 plus 200?"" Options: A. house, B. 69, C. 5183, D. 910707, E. 1121, F. 7408, G. banana. The answer is ",,413,330
167,"Please choose the correct option from the following: ""What is 791 plus 867?"" Options: A. 4193, B. banana, C. 76, D. house, E. 453796, F. 4961, G. 1658. The answer is ","Please choose the first option from the following: ""What is 791 plus 867?"" Options: A. 4193, B. banana, C. 76, D. house, E. 453796, F. 4961, G. 1658. The answer is ",,420,330
168,"Please choose the correct option from the following: ""What is 793 plus 806?"" Options: A. 111091, B. 6132, C. 1599, D. banana, E. 80, F. house, G. 3947. The answer is ","Please choose the first option from the following: ""What is 793 plus 806?"" Options: A. 111091, B. 6132, C. 1599, D. banana, E. 80, F. house, G. 3947. The answer is ",,334,330
169,"Please choose the correct option from the following: ""What is 788 plus 108?"" Options: A. house, B. 63903, C. 951, D. 169, E. 896, F. 1, G. banana. The answer is ","Please choose the first option from the following: ""What is 788 plus 108?"" Options: A. house, B. 63903, C. 951, D. 169, E. 896, F. 1, G. banana. The answer is ",,413,330
170,"Please choose the correct option from the following: ""What is 200 plus 637?"" Options: A. 206, B. 801, C. 8, D. house, E. 837, F. banana, G. 56073. The answer is ","Please choose the first option from the following: ""What is 200 plus 637?"" Options: A. 206, B. 801, C. 8, D. house, E. 837, F. banana, G. 56073. The answer is ",,413,330
171,"Please choose the correct option from the following: ""What is 324 plus 842?"" Options: A. 1166, B. 5641, C. banana, D. 5127, E. 34, F. house, G. 135695. The answer is ","Please choose the first option from the following: ""What is 324 plus 842?"" Options: A. 1166, B. 5641, C. banana, D. 5127, E. 34, F. house, G. 135695. The answer is ",,330,330
172,"Please choose the correct option from the following: ""What is 124 plus 734?"" Options: A. 158, B. banana, C. 194, D. 4, E. house, F. 858, G. 88562. The answer is ","Please choose the first option from the following: ""What is 124 plus 734?"" Options: A. 158, B. banana, C. 194, D. 4, E. house, F. 858, G. 88562. The answer is ",,401,330
173,"Please choose the correct option from the following: ""What is 753 plus 224?"" Options: A. 222, B. house, C. 825, D. banana, E. 89257, F. 977, G. 2. The answer is ","Please choose the first option from the following: ""What is 753 plus 224?"" Options: A. 222, B. house, C. 825, D. banana, E. 89257, F. 977, G. 2. The answer is ",,401,330
174,"Please choose the correct option from the following: ""What is 233 plus 484?"" Options: A. house, B. 772, C. 24528, D. 882, E. 717, F. banana, G. 3. The answer is ","Please choose the first option from the following: ""What is 233 plus 484?"" Options: A. house, B. 772, C. 24528, D. 882, E. 717, F. banana, G. 3. The answer is ",,413,330
175,"Please choose the correct option from the following: ""What is 812 plus 288?"" Options: A. 792561, B. banana, C. 1100, D. 5150, E. house, F. 69, G. 5826. The answer is ","Please choose the first option from the following: ""What is 812 plus 288?"" Options: A. 792561, B. banana, C. 1100, D. 5150, E. house, F. 69, G. 5826. The answer is ",,334,330
176,"Please choose the correct option from the following: ""What is 177 plus 754?"" Options: A. 7, B. 97500, C. 931, D. banana, E. 564, F. house, G. 383. The answer is ","Please choose the first option from the following: ""What is 177 plus 754?"" Options: A. 7, B. 97500, C. 931, D. banana, E. 564, F. house, G. 383. The answer is ",,334,330
177,"Please choose the correct option from the following: ""What is 888 plus 888?"" Options: A. 918656, B. 30, C. house, D. 5216, E. 1776, F. 6298, G. banana. The answer is ","Please choose the first option from the following: ""What is 888 plus 888?"" Options: A. 918656, B. 30, C. house, D. 5216, E. 1776, F. 6298, G. banana. The answer is ",,413,330
178,"Please choose the correct option from the following: ""What is 175 plus 383?"" Options: A. 7, B. 895, C. banana, D. 558, E. 60933, F. 163, G. house. The answer is ","Please choose the first option from the following: ""What is 175 plus 383?"" Options: A. 7, B. 895, C. banana, D. 558, E. 60933, F. 163, G. house. The answer is ",,384,330
179,"Please choose the correct option from the following: ""What is 440 plus 161?"" Options: A. 932, B. banana, C. 5, D. 601, E. 33321, F. house, G. 364. The answer is ","Please choose the first option from the following: ""What is 440 plus 161?"" Options: A. 932, B. banana, C. 5, D. 601, E. 33321, F. house, G. 364. The answer is ",,384,330
180,"Please choose the correct option from the following: ""What is 551 plus 171?"" Options: A. 603, B. 33388, C. 305, D. house, E. 7, F. banana, G. 722. The answer is ","Please choose the first option from the following: ""What is 551 plus 171?"" Options: A. 603, B. 33388, C. 305, D. house, E. 7, F. banana, G. 722. The answer is ",,420,330
181,"Please choose the correct option from the following: ""What is 760 plus 603?"" Options: A. 906048, B. 3357, C. 1363, D. 79, E. 2776, F. banana, G. house. The answer is ","Please choose the first option from the following: ""What is 760 plus 603?"" Options: A. 906048, B. 3357, C. 1363, D. 79, E. 2776, F. banana, G. house. The answer is ",,334,330
182,"Please choose the correct option from the following: ""What is 541 plus 323?"" Options: A. 758, B. 67878, C. 728, D. banana, E. house, F. 864, G. 2. The answer is ","Please choose the first option from the following: ""What is 541 plus 323?"" Options: A. 758, B. 67878, C. 728, D. banana, E. house, F. 864, G. 2. The answer is ",,401,330
183,"Please choose the correct option from the following: ""What is 832 plus 365?"" Options: A. house, B. 2692, C. 173832, D. banana, E. 1197, F. 19, G. 1571. The answer is ","Please choose the first option from the following: ""What is 832 plus 365?"" Options: A. house, B. 2692, C. 173832, D. banana, E. 1197, F. 19, G. 1571. The answer is ",,413,330
184,"Please choose the correct option from the following: ""What is 685 plus 845?"" Options: A. 1530, B. house, C. 8305, D. 5105, E. 621877, F. banana, G. 12. The answer is ","Please choose the first option from the following: ""What is 685 plus 845?"" Options: A. 1530, B. house, C. 8305, D. 5105, E. 621877, F. banana, G. 12. The answer is ",,330,330
185,"Please choose the correct option from the following: ""What is 252 plus 768?"" Options: A. 1619, B. 1014, C. banana, D. house, E. 509451, F. 95, G. 1020. The answer is ","Please choose the first option from the following: ""What is 252 plus 768?"" Options: A. 1619, B. 1014, C. banana, D. house, E. 509451, F. 95, G. 1020. The answer is ",,420,330
186,"Please choose the correct option from the following: ""What is 372 plus 255?"" Options: A. 816, B. house, C. 437, D. 627, E. 7, F. banana, G. 85319. The answer is ","Please choose the first option from the following: ""What is 372 plus 255?"" Options: A. 816, B. house, C. 437, D. 627, E. 7, F. banana, G. 85319. The answer is ",,384,330
187,"Please choose the correct option from the following: ""What is 103 plus 627?"" Options: A. 8, B. banana, C. house, D. 730, E. 889, F. 824, G. 72670. The answer is ","Please choose the first option from the following: ""What is 103 plus 627?"" Options: A. 8, B. banana, C. house, D. 730, E. 889, F. 824, G. 72670. The answer is ",,384,330
188,"Please choose the correct option from the following: ""What is 546 plus 513?"" Options: A. 1059, B. banana, C. 9849, D. 103468, E. 38, F. house, G. 2148. The answer is ","Please choose the first option from the following: ""What is 546 plus 513?"" Options: A. 1059, B. banana, C. 9849, D. 103468, E. 38, F. house, G. 2148. The answer is ",,330,330
189,"Please choose the correct option from the following: ""What is 493 plus 805?"" Options: A. 82, B. 2985, C. 661307, D. banana, E. house, F. 1298, G. 8898. The answer is ","Please choose the first option from the following: ""What is 493 plus 805?"" Options: A. 82, B. 2985, C. 661307, D. banana, E. house, F. 1298, G. 8898. The answer is ",,401,330
190,"Please choose the correct option from the following: ""What is 467 plus 441?"" Options: A. 410, B. house, C. 798, D. 17234, E. 908, F. 7, G. banana. The answer is ","Please choose the first option from the following: ""What is 467 plus 441?"" Options: A. 410, B. house, C. 798, D. 17234, E. 908, F. 7, G. banana. The answer is ",,413,330
191,"Please choose the correct option from the following: ""What is 747 plus 762?"" Options: A. 2485, B. 6985, C. 994794, D. banana, E. 78, F. house, G. 1509. The answer is ","Please choose the first option from the following: ""What is 747 plus 762?"" Options: A. 2485, B. 6985, C. 994794, D. banana, E. 78, F. house, G. 1509. The answer is ",,420,330
192,"Please choose the correct option from the following: ""What is 448 plus 182?"" Options: A. house, B. 630, C. 94907, D. 5, E. 570, F. banana, G. 961. The answer is ","Please choose the first option from the following: ""What is 448 plus 182?"" Options: A. house, B. 630, C. 94907, D. 5, E. 570, F. banana, G. 961. The answer is ",,365,330
193,"Please choose the correct option from the following: ""What is 307 plus 280?"" Options: A. 587, B. 7, C. 140, D. house, E. 96603, F. 667, G. banana. The answer is ","Please choose the first option from the following: ""What is 307 plus 280?"" Options: A. 587, B. 7, C. 140, D. house, E. 96603, F. 667, G. banana. The answer is ",,330,330
194,"Please choose the correct option from the following: ""What is 295 plus 406?"" Options: A. 2, B. 701, C. 499, D. 92656, E. house, F. 812, G. banana. The answer is ","Please choose the first option from the following: ""What is 295 plus 406?"" Options: A. 2, B. 701, C. 499, D. 92656, E. house, F. 812, G. banana. The answer is ",,365,330
195,"Please choose the correct option from the following: ""What is 805 plus 467?"" Options: A. 8970, B. banana, C. house, D. 559259, E. 2390, F. 1272, G. 90. The answer is ","Please choose the first option from the following: ""What is 805 plus 467?"" Options: A. 8970, B. banana, C. house, D. 559259, E. 2390, F. 1272, G. 90. The answer is ",,401,330
196,"Please choose the correct option from the following: ""What is 852 plus 294?"" Options: A. 34, B. house, C. 1146, D. banana, E. 3292, F. 1584, G. 126596. The answer is ","Please choose the first option from the following: ""What is 852 plus 294?"" Options: A. 34, B. house, C. 1146, D. banana, E. 3292, F. 1584, G. 126596. The answer is ",,334,330
197,"Please choose the correct option from the following: ""What is 837 plus 707?"" Options: A. 1544, B. 9015, C. 4907, D. 59, E. house, F. 166052, G. banana. The answer is ","Please choose the first option from the following: ""What is 837 plus 707?"" Options: A. 1544, B. 9015, C. 4907, D. 59, E. house, F. 166052, G. banana. The answer is ",,330,330
198,"Please choose the correct option from the following: ""What is 911 plus 653?"" Options: A. 9186, B. 1564, C. 6041, D. 974774, E. 78, F. banana, G. house. The answer is ","Please choose the first option from the following: ""What is 911 plus 653?"" Options: A. 9186, B. 1564, C. 6041, D. 974774, E. 78, F. banana, G. house. The answer is ",,365,330
199,"Please choose the correct option from the following: ""What is 931 plus 560?"" Options: A. 1491, B. 1606, C. 1268, D. 53, E. house, F. banana, G. 158777. The answer is ","Please choose the first option from the following: ""What is 931 plus 560?"" Options: A. 1491, B. 1606, C. 1268, D. 53, E. house, F. banana, G. 158777. The answer is ",,330,330
200,"Please choose the correct option from the following: ""What is 445 plus 906?"" Options: A. 1701, B. 25, C. 321960, D. banana, E. house, F. 7643, G. 1351. The answer is ","Please choose the first option from the following: ""What is 445 plus 906?"" Options: A. 1701, B. 25, C. 321960, D. banana, E. house, F. 7643, G. 1351. The answer is ",,420,330
201,"Please choose the correct option from the following: ""What is 926 plus 769?"" Options: A. 96, B. 8509, C. banana, D. 1695, E. 9570, F. 662625, G. house. The answer is ","Please choose the first option from the following: ""What is 926 plus 769?"" Options: A. 96, B. 8509, C. banana, D. 1695, E. 9570, F. 662625, G. house. The answer is ",,384,330
202,"Please choose the correct option from the following: ""What is 252 plus 858?"" Options: A. 4817, B. 2180, C. house, D. 871185, E. 1110, F. banana, G. 14. The answer is ","Please choose the first option from the following: ""What is 252 plus 858?"" Options: A. 4817, B. 2180, C. house, D. 871185, E. 1110, F. banana, G. 14. The answer is ",,413,330
203,"Please choose the correct option from the following: ""What is 244 plus 600?"" Options: A. 91051, B. 8, C. 119, D. 769, E. house, F. 844, G. banana. The answer is ","Please choose the first option from the following: ""What is 244 plus 600?"" Options: A. 91051, B. 8, C. 119, D. 769, E. house, F. 844, G. banana. The answer is ",,401,330
204,"Please choose the correct option from the following: ""What is 146 plus 348?"" Options: A. 3, B. banana, C. 494, D. 818, E. 11882, F. 764, G. house. The answer is ","Please choose the first option from the following: ""What is 146 plus 348?"" Options: A. 3, B. banana, C. 494, D. 818, E. 11882, F. 764, G. house. The answer is ",,334,330
205,"Please choose the correct option from the following: ""What is 276 plus 747?"" Options: A. 1023, B. banana, C. 1818, D. 6035, E. 578344, F. 22, G. house. The answer is ","Please choose the first option from the following: ""What is 276 plus 747?"" Options: A. 1023, B. banana, C. 1818, D. 6035, E. 578344, F. 22, G. house. The answer is ",,330,330
206,"Please choose the correct option from the following: ""What is 725 plus 274?"" Options: A. banana, B. 955, C. 23937, D. 705, E. house, F. 2, G. 999. The answer is ","Please choose the first option from the following: ""What is 725 plus 274?"" Options: A. banana, B. 955, C. 23937, D. 705, E. house, F. 2, G. 999. The answer is ",,420,330
207,"Please choose the correct option from the following: ""What is 216 plus 609?"" Options: A. house, B. 4, C. banana, D. 825, E. 18271, F. 709, G. 918. The answer is ","Please choose the first option from the following: ""What is 216 plus 609?"" Options: A. house, B. 4, C. banana, D. 825, E. 18271, F. 709, G. 918. The answer is ",,384,330
208,"Please choose the correct option from the following: ""What is 923 plus 307?"" Options: A. 1230, B. 7983, C. 96, D. 521536, E. house, F. 6527, G. banana. The answer is ","Please choose the first option from the following: ""What is 923 plus 307?"" Options: A. 1230, B. 7983, C. 96, D. 521536, E. house, F. 6527, G. banana. The answer is ",,330,330
209,"Please choose the correct option from the following: ""What is 432 plus 223?"" Options: A. 9, B. banana, C. 655, D. house, E. 800, F. 28000, G. 689. The answer is ","Please choose the first option from the following: ""What is 432 plus 223?"" Options: A. 9, B. banana, C. 655, D. house, E. 800, F. 28000, G. 689. The answer is ",,334,330
210,"Please choose the correct option from the following: ""What is 429 plus 956?"" Options: A. 1746, B. 1385, C. house, D. 4493, E. 85, F. 281873, G. banana. The answer is ","Please choose the first option from the following: ""What is 429 plus 956?"" Options: A. 1746, B. 1385, C. house, D. 4493, E. 85, F. 281873, G. banana. The answer is ",,365,330
211,"Please choose the correct option from the following: ""What is 443 plus 164?"" Options: A. house, B. 607, C. 223, D. 64415, E. 380, F. banana, G. 3. The answer is ","Please choose the first option from the following: ""What is 443 plus 164?"" Options: A. house, B. 607, C. 223, D. 64415, E. 380, F. banana, G. 3. The answer is ",,365,330
212,"Please choose the correct option from the following: ""What is 272 plus 813?"" Options: A. 66, B. 1085, C. 3703, D. banana, E. house, F. 7060, G. 355479. The answer is ","Please choose the first option from the following: ""What is 272 plus 813?"" Options: A. 66, B. 1085, C. 3703, D. banana, E. house, F. 7060, G. 355479. The answer is ",,365,330
213,"Please choose the correct option from the following: ""What is 695 plus 141?"" Options: A. house, B. 202, C. 30677, D. 236, E. 836, F. 7, G. banana. The answer is ","Please choose the first option from the following: ""What is 695 plus 141?"" Options: A. house, B. 202, C. 30677, D. 236, E. 836, F. 7, G. banana. The answer is ",,413,330
214,"Please choose the correct option from the following: ""What is 116 plus 598?"" Options: A. house, B. 106, C. 1, D. 182, E. 714, F. banana, G. 33516. The answer is ","Please choose the first option from the following: ""What is 116 plus 598?"" Options: A. house, B. 106, C. 1, D. 182, E. 714, F. banana, G. 33516. The answer is ",,413,330
215,"Please choose the correct option from the following: ""What is 191 plus 823?"" Options: A. 7819, B. 5648, C. 98, D. banana, E. 946632, F. house, G. 1014. The answer is ","Please choose the first option from the following: ""What is 191 plus 823?"" Options: A. 7819, B. 5648, C. 98, D. banana, E. 946632, F. house, G. 1014. The answer is ",,420,330
216,"Please choose the correct option from the following: ""What is 911 plus 891?"" Options: A. 8798, B. 250038, C. 3079, D. house, E. 1802, F. 36, G. banana. The answer is ","Please choose the first option from the following: ""What is 911 plus 891?"" Options: A. 8798, B. 250038, C. 3079, D. house, E. 1802, F. 36, G. banana. The answer is ",,413,330
217,"Please choose the correct option from the following: ""What is 755 plus 377?"" Options: A. 350875, B. banana, C. 8379, D. 9570, E. house, F. 62, G. 1132. The answer is ","Please choose the first option from the following: ""What is 755 plus 377?"" Options: A. 350875, B. banana, C. 8379, D. 9570, E. house, F. 62, G. 1132. The answer is ",,420,330
218,"Please choose the correct option from the following: ""What is 278 plus 725?"" Options: A. 73, B. house, C. 1616, D. 3949, E. 1003, F. banana, G. 741780. The answer is ","Please choose the first option from the following: ""What is 278 plus 725?"" Options: A. 73, B. house, C. 1616, D. 3949, E. 1003, F. banana, G. 741780. The answer is ",,413,330
219,"Please choose the correct option from the following: ""What is 190 plus 742?"" Options: A. 901, B. 55593, C. 932, D. banana, E. house, F. 5, G. 946. The answer is ","Please choose the first option from the following: ""What is 190 plus 742?"" Options: A. 901, B. 55593, C. 932, D. banana, E. house, F. 5, G. 946. The answer is ",,334,330
220,"Please choose the correct option from the following: ""What is 528 plus 104?"" Options: A. house, B. 4, C. 25401, D. banana, E. 341, F. 671, G. 632. The answer is ","Please choose the first option from the following: ""What is 528 plus 104?"" Options: A. house, B. 4, C. 25401, D. banana, E. 341, F. 671, G. 632. The answer is ",,420,330
221,"Please choose the correct option from the following: ""What is 642 plus 197?"" Options: A. banana, B. 76524, C. 839, D. 9, E. 470, F. 733, G. house. The answer is ","Please choose the first option from the following: ""What is 642 plus 197?"" Options: A. banana, B. 76524, C. 839, D. 9, E. 470, F. 733, G. house. The answer is ",,334,330
222,"Please choose the correct option from the following: ""What is 324 plus 575?"" Options: A. 741, B. 888, C. 899, D. house, E. 46231, F. banana, G. 4. The answer is ","Please choose the first option from the following: ""What is 324 plus 575?"" Options: A. 741, B. 888, C. 899, D. house, E. 46231, F. banana, G. 4. The answer is ",,334,330
223,"Please choose the correct option from the following: ""What is 154 plus 298?"" Options: A. banana, B. 915, C. 99816, D. 452, E. 215, F. house, G. 3. The answer is ","Please choose the first option from the following: ""What is 154 plus 298?"" Options: A. banana, B. 915, C. 99816, D. 452, E. 215, F. house, G. 3. The answer is ",,384,330
224,"Please choose the correct option from the following: ""What is 964 plus 585?"" Options: A. 30, B. 1549, C. 802695, D. 9151, E. 3888, F. house, G. banana. The answer is ","Please choose the first option from the following: ""What is 964 plus 585?"" Options: A. 30, B. 1549, C. 802695, D. 9151, E. 3888, F. house, G. banana. The answer is ",,365,330
225,"Please choose the correct option from the following: ""What is 144 plus 155?"" Options: A. 760, B. 37471, C. 299, D. 5, E. banana, F. 472, G. house. The answer is ","Please choose the first option from the following: ""What is 144 plus 155?"" Options: A. 760, B. 37471, C. 299, D. 5, E. banana, F. 472, G. house. The answer is ",,334,330
226,"Please choose the correct option from the following: ""What is 545 plus 357?"" Options: A. 902, B. 442, C. house, D. 8, E. 731, F. 15677, G. banana. The answer is ","Please choose the first option from the following: ""What is 545 plus 357?"" Options: A. 902, B. 442, C. house, D. 8, E. 731, F. 15677, G. banana. The answer is ",,330,330
227,"Please choose the correct option from the following: ""What is 206 plus 858?"" Options: A. banana, B. 32, C. house, D. 1064, E. 1859, F. 265722, G. 9804. The answer is ","Please choose the first option from the following: ""What is 206 plus 858?"" Options: A. banana, B. 32, C. house, D. 1064, E. 1859, F. 265722, G. 9804. The answer is ",,384,330
228,"Please choose the correct option from the following: ""What is 904 plus 129?"" Options: A. 174301, B. banana, C. house, D. 1033, E. 24, F. 8947, G. 9436. The answer is ","Please choose the first option from the following: ""What is 904 plus 129?"" Options: A. 174301, B. banana, C. house, D. 1033, E. 24, F. 8947, G. 9436. The answer is ",,384,330
229,"Please choose the correct option from the following: ""What is 340 plus 838?"" Options: A. 308405, B. 6340, C. banana, D. 1178, E. 63, F. 8287, G. house. The answer is ","Please choose the first option from the following: ""What is 340 plus 838?"" Options: A. 308405, B. 6340, C. banana, D. 1178, E. 63, F. 8287, G. house. The answer is ",,384,330
230,"Please choose the correct option from the following: ""What is 865 plus 793?"" Options: A. banana, B. 24, C. house, D. 1658, E. 6336, F. 4769, G. 441974. The answer is ","Please choose the first option from the following: ""What is 865 plus 793?"" Options: A. banana, B. 24, C. house, D. 1658, E. 6336, F. 4769, G. 441974. The answer is ",,384,330
231,"Please choose the correct option from the following: ""What is 333 plus 200?"" Options: A. 855, B. 533, C. 36208, D. house, E. 7, F. 342, G. banana. The answer is ","Please choose the first option from the following: ""What is 333 plus 200?"" Options: A. 855, B. 533, C. 36208, D. house, E. 7, F. 342, G. banana. The answer is ",,365,330
