,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
1258,"Please choose the correct option from the following: ""What is 1866 minus 8110?"" Options: A. 9622635, B. house, C. 28648, D. 729, E. -6244, F. banana, G. 21326. The answer is ","Please choose the first option from the following: ""What is 1866 minus 8110?"" Options: A. 9622635, B. house, C. 28648, D. 729, E. -6244, F. banana, G. 21326. The answer is ",,413,330
1259,"Please choose the correct option from the following: ""What is 9194 minus 8434?"" Options: A. 256, B. 30324, C. 658, D. 760, E. banana, F. house, G. 5. The answer is ","Please choose the first option from the following: ""What is 9194 minus 8434?"" Options: A. 256, B. 30324, C. 658, D. 760, E. banana, F. house, G. 5. The answer is ",,384,330
1260,"Please choose the correct option from the following: ""What is 7535 minus 9559?"" Options: A. banana, B. 88477, C. 239, D. 18034, E. -2024, F. 9600831, G. house. The answer is ","Please choose the first option from the following: ""What is 7535 minus 9559?"" Options: A. banana, B. 88477, C. 239, D. 18034, E. -2024, F. 9600831, G. house. The answer is ",,413,330
1261,"Please choose the correct option from the following: ""What is 3402 minus 7570?"" Options: A. 19332, B. banana, C. -4168, D. house, E. 7336002, F. 94397, G. 874. The answer is ","Please choose the first option from the following: ""What is 3402 minus 7570?"" Options: A. 19332, B. banana, C. -4168, D. house, E. 7336002, F. 94397, G. 874. The answer is ",,334,330
1262,"Please choose the correct option from the following: ""What is 5213 minus 2958?"" Options: A. 458193, B. 1439, C. 10, D. 2255, E. house, F. 8168, G. banana. The answer is ","Please choose the first option from the following: ""What is 5213 minus 2958?"" Options: A. 458193, B. 1439, C. 10, D. 2255, E. house, F. 8168, G. banana. The answer is ",,384,330
1263,"Please choose the correct option from the following: ""What is 4209 minus 9072?"" Options: A. -4863, B. 628, C. 94603, D. 8117654, E. house, F. banana, G. 19769. The answer is ","Please choose the first option from the following: ""What is 4209 minus 9072?"" Options: A. -4863, B. 628, C. 94603, D. 8117654, E. house, F. banana, G. 19769. The answer is ",,330,330
1264,"Please choose the correct option from the following: ""What is 1545 minus 6483?"" Options: A. banana, B. house, C. 62142, D. 655, E. 60750, F. -4938, G. 9645484. The answer is ","Please choose the first option from the following: ""What is 1545 minus 6483?"" Options: A. banana, B. house, C. 62142, D. 655, E. 60750, F. -4938, G. 9645484. The answer is ",,401,330
1265,"Please choose the correct option from the following: ""What is 1173 minus 4297?"" Options: A. -3124, B. 511, C. house, D. 94051, E. 7341769, F. banana, G. 19734. The answer is ","Please choose the first option from the following: ""What is 1173 minus 4297?"" Options: A. -3124, B. 511, C. house, D. 94051, E. 7341769, F. banana, G. 19734. The answer is ",,330,330
1266,"Please choose the correct option from the following: ""What is 6007 minus 8732?"" Options: A. 751, B. 85658, C. 2075486, D. house, E. -2725, F. 58192, G. banana. The answer is ","Please choose the first option from the following: ""What is 6007 minus 8732?"" Options: A. 751, B. 85658, C. 2075486, D. house, E. -2725, F. 58192, G. banana. The answer is ",,413,330
1267,"Please choose the correct option from the following: ""What is 3364 minus 8638?"" Options: A. 295, B. 86366, C. 3067132, D. banana, E. 78641, F. -5274, G. house. The answer is ","Please choose the first option from the following: ""What is 3364 minus 8638?"" Options: A. 295, B. 86366, C. 3067132, D. banana, E. 78641, F. -5274, G. house. The answer is ",,401,330
1268,"Please choose the correct option from the following: ""What is 3854 minus 5300?"" Options: A. 801, B. 7055966, C. house, D. banana, E. -1446, F. 82960, G. 27502. The answer is ","Please choose the first option from the following: ""What is 3854 minus 5300?"" Options: A. 801, B. 7055966, C. house, D. banana, E. -1446, F. 82960, G. 27502. The answer is ",,413,330
1269,"Please choose the correct option from the following: ""What is 4903 minus 7112?"" Options: A. 376, B. 99872, C. -2209, D. house, E. banana, F. 2395962, G. 98113. The answer is ","Please choose the first option from the following: ""What is 4903 minus 7112?"" Options: A. 376, B. 99872, C. -2209, D. house, E. banana, F. 2395962, G. 98113. The answer is ",,334,330
1270,"Please choose the correct option from the following: ""What is 7535 minus 1295?"" Options: A. banana, B. 2388, C. 88, D. house, E. 6240, F. 683392, G. 2402. The answer is ","Please choose the first option from the following: ""What is 7535 minus 1295?"" Options: A. banana, B. 2388, C. 88, D. house, E. 6240, F. 683392, G. 2402. The answer is ",,413,330
1271,"Please choose the correct option from the following: ""What is 5287 minus 1323?"" Options: A. banana, B. 8208, C. 3964, D. 9557, E. 10, F. house, G. 836573. The answer is ","Please choose the first option from the following: ""What is 5287 minus 1323?"" Options: A. banana, B. 8208, C. 3964, D. 9557, E. 10, F. house, G. 836573. The answer is ",,334,330
1272,"Please choose the correct option from the following: ""What is 2941 minus 8721?"" Options: A. 7717365, B. 77428, C. house, D. banana, E. 898, F. -5780, G. 10153. The answer is ","Please choose the first option from the following: ""What is 2941 minus 8721?"" Options: A. 7717365, B. 77428, C. house, D. banana, E. 898, F. -5780, G. 10153. The answer is ",,401,330
1273,"Please choose the correct option from the following: ""What is 8960 minus 2683?"" Options: A. 15, B. 3794, C. 602832, D. house, E. 7013, F. 6277, G. banana. The answer is ","Please choose the first option from the following: ""What is 8960 minus 2683?"" Options: A. 15, B. 3794, C. 602832, D. house, E. 7013, F. 6277, G. banana. The answer is ",,401,330
1274,"Please choose the correct option from the following: ""What is 8656 minus 2695?"" Options: A. house, B. 1898, C. banana, D. 8721, E. 161043, F. 5961, G. 46. The answer is ","Please choose the first option from the following: ""What is 8656 minus 2695?"" Options: A. house, B. 1898, C. banana, D. 8721, E. 161043, F. 5961, G. 46. The answer is ",,401,330
1275,"Please choose the correct option from the following: ""What is 5669 minus 4704?"" Options: A. 534, B. house, C. 9, D. 330, E. 965, F. 85888, G. banana. The answer is ","Please choose the first option from the following: ""What is 5669 minus 4704?"" Options: A. 534, B. house, C. 9, D. 330, E. 965, F. 85888, G. banana. The answer is ",,413,330
1276,"Please choose the correct option from the following: ""What is 7111 minus 8252?"" Options: A. -1141, B. house, C. 88263, D. banana, E. 3544537, F. 59716, G. 563. The answer is ","Please choose the first option from the following: ""What is 7111 minus 8252?"" Options: A. -1141, B. house, C. 88263, D. banana, E. 3544537, F. 59716, G. 563. The answer is ",,330,330
1277,"Please choose the correct option from the following: ""What is 5811 minus 7754?"" Options: A. 20910, B. 97777, C. 6494925, D. house, E. -1943, F. banana, G. 154. The answer is ","Please choose the first option from the following: ""What is 5811 minus 7754?"" Options: A. 20910, B. 97777, C. 6494925, D. house, E. -1943, F. banana, G. 154. The answer is ",,413,330
1278,"Please choose the correct option from the following: ""What is 2103 minus 2500?"" Options: A. 809136, B. 16, C. 1008, D. 1573, E. -397, F. house, G. banana. The answer is ","Please choose the first option from the following: ""What is 2103 minus 2500?"" Options: A. 809136, B. 16, C. 1008, D. 1573, E. -397, F. house, G. banana. The answer is ",,413,330
1279,"Please choose the correct option from the following: ""What is 8683 minus 1835?"" Options: A. 872705, B. 81, C. 2738, D. house, E. banana, F. 9132, G. 6848. The answer is ","Please choose the first option from the following: ""What is 8683 minus 1835?"" Options: A. 872705, B. 81, C. 2738, D. house, E. banana, F. 9132, G. 6848. The answer is ",,420,330
1280,"Please choose the correct option from the following: ""What is 6932 minus 1460?"" Options: A. banana, B. house, C. 3893, D. 5472, E. 150400, F. 57, G. 1193. The answer is ","Please choose the first option from the following: ""What is 6932 minus 1460?"" Options: A. banana, B. house, C. 3893, D. 5472, E. 150400, F. 57, G. 1193. The answer is ",,384,330
1281,"Please choose the correct option from the following: ""What is 3434 minus 6701?"" Options: A. 97179, B. house, C. -3267, D. 8944940, E. 47887, F. 678, G. banana. The answer is ","Please choose the first option from the following: ""What is 3434 minus 6701?"" Options: A. 97179, B. house, C. -3267, D. 8944940, E. 47887, F. 678, G. banana. The answer is ",,334,330
1282,"Please choose the correct option from the following: ""What is 3678 minus 4762?"" Options: A. 279, B. house, C. 99479, D. 1549824, E. banana, F. 90972, G. -1084. The answer is ","Please choose the first option from the following: ""What is 3678 minus 4762?"" Options: A. 279, B. house, C. 99479, D. 1549824, E. banana, F. 90972, G. -1084. The answer is ",,420,330
1283,"Please choose the correct option from the following: ""What is 2341 minus 1195?"" Options: A. 56, B. 3820, C. banana, D. 754699, E. 1146, F. 8711, G. house. The answer is ","Please choose the first option from the following: ""What is 2341 minus 1195?"" Options: A. 56, B. 3820, C. banana, D. 754699, E. 1146, F. 8711, G. house. The answer is ",,413,330
1284,"Please choose the correct option from the following: ""What is 8755 minus 5407?"" Options: A. 341243, B. 3348, C. banana, D. house, E. 8548, F. 91, G. 6468. The answer is ","Please choose the first option from the following: ""What is 8755 minus 5407?"" Options: A. 341243, B. 3348, C. banana, D. house, E. 8548, F. 91, G. 6468. The answer is ",,365,330
1285,"Please choose the correct option from the following: ""What is 7918 minus 6264?"" Options: A. house, B. banana, C. 42, D. 1654, E. 6066, F. 8394, G. 971803. The answer is ","Please choose the first option from the following: ""What is 7918 minus 6264?"" Options: A. house, B. banana, C. 42, D. 1654, E. 6066, F. 8394, G. 971803. The answer is ",,384,330
1286,"Please choose the correct option from the following: ""What is 3736 minus 6677?"" Options: A. -2941, B. house, C. banana, D. 29837, E. 5327097, F. 60276, G. 779. The answer is ","Please choose the first option from the following: ""What is 3736 minus 6677?"" Options: A. -2941, B. house, C. banana, D. 29837, E. 5327097, F. 60276, G. 779. The answer is ",,330,330
1287,"Please choose the correct option from the following: ""What is 3715 minus 1920?"" Options: A. 2366, B. 398019, C. banana, D. 61, E. house, F. 5608, G. 1795. The answer is ","Please choose the first option from the following: ""What is 3715 minus 1920?"" Options: A. 2366, B. 398019, C. banana, D. 61, E. house, F. 5608, G. 1795. The answer is ",,420,330
1288,"Please choose the correct option from the following: ""What is 2851 minus 6721?"" Options: A. 37680, B. 398, C. 67777, D. -3870, E. 1660172, F. banana, G. house. The answer is ","Please choose the first option from the following: ""What is 2851 minus 6721?"" Options: A. 37680, B. 398, C. 67777, D. -3870, E. 1660172, F. banana, G. house. The answer is ",,384,330
1289,"Please choose the correct option from the following: ""What is 7002 minus 2522?"" Options: A. 68, B. 4905, C. banana, D. 4480, E. house, F. 918913, G. 4074. The answer is ","Please choose the first option from the following: ""What is 7002 minus 2522?"" Options: A. 68, B. 4905, C. banana, D. 4480, E. house, F. 918913, G. 4074. The answer is ",,384,330
1290,"Please choose the correct option from the following: ""What is 4764 minus 8276?"" Options: A. house, B. 61835, C. 65541, D. 8504258, E. 859, F. banana, G. -3512. The answer is ","Please choose the first option from the following: ""What is 4764 minus 8276?"" Options: A. house, B. 61835, C. 65541, D. 8504258, E. 859, F. banana, G. -3512. The answer is ",,420,330
1291,"Please choose the correct option from the following: ""What is 7214 minus 9742?"" Options: A. -2528, B. 1080505, C. 98612, D. 485, E. 25101, F. house, G. banana. The answer is ","Please choose the first option from the following: ""What is 7214 minus 9742?"" Options: A. -2528, B. 1080505, C. 98612, D. 485, E. 25101, F. house, G. banana. The answer is ",,330,330
1292,"Please choose the correct option from the following: ""What is 9686 minus 6246?"" Options: A. 947600, B. 9133, C. 21, D. 6627, E. house, F. 3440, G. banana. The answer is ","Please choose the first option from the following: ""What is 9686 minus 6246?"" Options: A. 947600, B. 9133, C. 21, D. 6627, E. house, F. 3440, G. banana. The answer is ",,401,330
1293,"Please choose the correct option from the following: ""What is 8500 minus 5934?"" Options: A. house, B. 2566, C. 412763, D. 6950, E. banana, F. 76, G. 1760. The answer is ","Please choose the first option from the following: ""What is 8500 minus 5934?"" Options: A. house, B. 2566, C. 412763, D. 6950, E. banana, F. 76, G. 1760. The answer is ",,365,330
1294,"Please choose the correct option from the following: ""What is 7405 minus 9457?"" Options: A. 5578001, B. 76733, C. banana, D. -2052, E. 20333, F. 381, G. house. The answer is ","Please choose the first option from the following: ""What is 7405 minus 9457?"" Options: A. 5578001, B. 76733, C. banana, D. -2052, E. 20333, F. 381, G. house. The answer is ",,384,330
1295,"Please choose the correct option from the following: ""What is 1571 minus 9446?"" Options: A. 17643, B. 6660786, C. banana, D. 939, E. 37713, F. house, G. -7875. The answer is ","Please choose the first option from the following: ""What is 1571 minus 9446?"" Options: A. 17643, B. 6660786, C. banana, D. 939, E. 37713, F. house, G. -7875. The answer is ",,420,330
1296,"Please choose the correct option from the following: ""What is 9246 minus 7566?"" Options: A. 806572, B. 1680, C. banana, D. 5640, E. house, F. 3800, G. 15. The answer is ","Please choose the first option from the following: ""What is 9246 minus 7566?"" Options: A. 806572, B. 1680, C. banana, D. 5640, E. house, F. 3800, G. 15. The answer is ",,365,330
1297,"Please choose the correct option from the following: ""What is 6824 minus 8277?"" Options: A. house, B. 1449783, C. 44803, D. 438, E. -1453, F. banana, G. 43487. The answer is ","Please choose the first option from the following: ""What is 6824 minus 8277?"" Options: A. house, B. 1449783, C. 44803, D. 438, E. -1453, F. banana, G. 43487. The answer is ",,413,330
1298,"Please choose the correct option from the following: ""What is 8155 minus 4425?"" Options: A. 57, B. 3992, C. 3730, D. house, E. 902006, F. 5234, G. banana. The answer is ","Please choose the first option from the following: ""What is 8155 minus 4425?"" Options: A. 57, B. 3992, C. 3730, D. house, E. 902006, F. 5234, G. banana. The answer is ",,334,330
1299,"Please choose the correct option from the following: ""What is 4989 minus 6199?"" Options: A. 29052, B. banana, C. 854, D. house, E. 2833419, F. 67851, G. -1210. The answer is ","Please choose the first option from the following: ""What is 4989 minus 6199?"" Options: A. 29052, B. banana, C. 854, D. house, E. 2833419, F. 67851, G. -1210. The answer is ",,420,330
1300,"Please choose the correct option from the following: ""What is 2592 minus 2909?"" Options: A. 99, B. 643244, C. 1929, D. -317, E. 2483, F. house, G. banana. The answer is ","Please choose the first option from the following: ""What is 2592 minus 2909?"" Options: A. 99, B. 643244, C. 1929, D. -317, E. 2483, F. house, G. banana. The answer is ",,384,330
1301,"Please choose the correct option from the following: ""What is 7093 minus 2160?"" Options: A. banana, B. 9752, C. 810334, D. 5100, E. house, F. 62, G. 4933. The answer is ","Please choose the first option from the following: ""What is 7093 minus 2160?"" Options: A. banana, B. 9752, C. 810334, D. 5100, E. house, F. 62, G. 4933. The answer is ",,420,330
1302,"Please choose the correct option from the following: ""What is 7951 minus 9383?"" Options: A. house, B. banana, C. 6393992, D. -1432, E. 784, F. 82601, G. 89913. The answer is ","Please choose the first option from the following: ""What is 7951 minus 9383?"" Options: A. house, B. banana, C. 6393992, D. -1432, E. 784, F. 82601, G. 89913. The answer is ",,384,330
1303,"Please choose the correct option from the following: ""What is 4643 minus 3718?"" Options: A. banana, B. house, C. 6, D. 348, E. 178, F. 85612, G. 925. The answer is ","Please choose the first option from the following: ""What is 4643 minus 3718?"" Options: A. banana, B. house, C. 6, D. 348, E. 178, F. 85612, G. 925. The answer is ",,420,330
1304,"Please choose the correct option from the following: ""What is 7751 minus 2929?"" Options: A. house, B. 4822, C. banana, D. 958505, E. 4434, F. 16, G. 9193. The answer is ","Please choose the first option from the following: ""What is 7751 minus 2929?"" Options: A. house, B. 4822, C. banana, D. 958505, E. 4434, F. 16, G. 9193. The answer is ",,365,330
1305,"Please choose the correct option from the following: ""What is 8437 minus 4253?"" Options: A. 4184, B. house, C. 5505, D. 896246, E. banana, F. 9714, G. 11. The answer is ","Please choose the first option from the following: ""What is 8437 minus 4253?"" Options: A. 4184, B. house, C. 5505, D. 896246, E. banana, F. 9714, G. 11. The answer is ",,330,330
1306,"Please choose the correct option from the following: ""What is 1653 minus 3559?"" Options: A. house, B. 29372, C. -1906, D. 96067, E. banana, F. 979, G. 8022793. The answer is ","Please choose the first option from the following: ""What is 1653 minus 3559?"" Options: A. house, B. 29372, C. -1906, D. 96067, E. banana, F. 979, G. 8022793. The answer is ",,334,330
1307,"Please choose the correct option from the following: ""What is 5336 minus 3537?"" Options: A. 9115, B. 94, C. house, D. 6671, E. 240777, F. 1799, G. banana. The answer is ","Please choose the first option from the following: ""What is 5336 minus 3537?"" Options: A. 9115, B. 94, C. house, D. 6671, E. 240777, F. 1799, G. banana. The answer is ",,401,330
1308,"Please choose the correct option from the following: ""What is 1141 minus 6487?"" Options: A. -5346, B. 48863, C. 53500, D. house, E. 3750882, F. banana, G. 659. The answer is ","Please choose the first option from the following: ""What is 1141 minus 6487?"" Options: A. -5346, B. 48863, C. 53500, D. house, E. 3750882, F. banana, G. 659. The answer is ",,330,330
1309,"Please choose the correct option from the following: ""What is 9471 minus 8934?"" Options: A. 661, B. 89922, C. 2, D. house, E. 910, F. 537, G. banana. The answer is ","Please choose the first option from the following: ""What is 9471 minus 8934?"" Options: A. 661, B. 89922, C. 2, D. house, E. 910, F. 537, G. banana. The answer is ",,401,330
1310,"Please choose the correct option from the following: ""What is 3308 minus 2052?"" Options: A. 97, B. house, C. 367790, D. banana, E. 8708, F. 5618, G. 1256. The answer is ","Please choose the first option from the following: ""What is 3308 minus 2052?"" Options: A. 97, B. house, C. 367790, D. banana, E. 8708, F. 5618, G. 1256. The answer is ",,420,330
1311,"Please choose the correct option from the following: ""What is 9844 minus 5588?"" Options: A. house, B. 59, C. 4256, D. 8321, E. banana, F. 5997, G. 105158. The answer is ","Please choose the first option from the following: ""What is 9844 minus 5588?"" Options: A. house, B. 59, C. 4256, D. 8321, E. banana, F. 5997, G. 105158. The answer is ",,334,330
1312,"Please choose the correct option from the following: ""What is 5828 minus 3859?"" Options: A. 1969, B. banana, C. 8465, D. 5061, E. 23, F. 605181, G. house. The answer is ","Please choose the first option from the following: ""What is 5828 minus 3859?"" Options: A. 1969, B. banana, C. 8465, D. 5061, E. 23, F. 605181, G. house. The answer is ",,330,330
1313,"Please choose the correct option from the following: ""What is 9972 minus 5129?"" Options: A. 20, B. 3953, C. 4843, D. 374989, E. house, F. banana, G. 8773. The answer is ","Please choose the first option from the following: ""What is 9972 minus 5129?"" Options: A. 20, B. 3953, C. 4843, D. 374989, E. house, F. banana, G. 8773. The answer is ",,334,330
1314,"Please choose the correct option from the following: ""What is 8041 minus 2286?"" Options: A. 4000, B. banana, C. house, D. 73, E. 8504, F. 452268, G. 5755. The answer is ","Please choose the first option from the following: ""What is 8041 minus 2286?"" Options: A. 4000, B. banana, C. house, D. 73, E. 8504, F. 452268, G. 5755. The answer is ",,420,330
1315,"Please choose the correct option from the following: ""What is 9770 minus 1776?"" Options: A. 5447, B. banana, C. 6638, D. 28, E. house, F. 751684, G. 7994. The answer is ","Please choose the first option from the following: ""What is 9770 minus 1776?"" Options: A. 5447, B. banana, C. 6638, D. 28, E. house, F. 751684, G. 7994. The answer is ",,420,330
1316,"Please choose the correct option from the following: ""What is 3964 minus 7943?"" Options: A. house, B. 68459, C. 734, D. 9446439, E. banana, F. -3979, G. 66080. The answer is ","Please choose the first option from the following: ""What is 3964 minus 7943?"" Options: A. house, B. 68459, C. 734, D. 9446439, E. banana, F. -3979, G. 66080. The answer is ",,401,330
1317,"Please choose the correct option from the following: ""What is 9494 minus 8454?"" Options: A. 593498, B. 1040, C. banana, D. 69, E. 9597, F. 9876, G. house. The answer is ","Please choose the first option from the following: ""What is 9494 minus 8454?"" Options: A. 593498, B. 1040, C. banana, D. 69, E. 9597, F. 9876, G. house. The answer is ",,365,330
1318,"Please choose the correct option from the following: ""What is 6417 minus 5803?"" Options: A. 614, B. 43814, C. 9, D. house, E. 385, F. banana, G. 437. The answer is ","Please choose the first option from the following: ""What is 6417 minus 5803?"" Options: A. 614, B. 43814, C. 9, D. house, E. 385, F. banana, G. 437. The answer is ",,330,330
1319,"Please choose the correct option from the following: ""What is 8404 minus 5831?"" Options: A. 2573, B. 104478, C. banana, D. 4860, E. 2134, F. 45, G. house. The answer is ","Please choose the first option from the following: ""What is 8404 minus 5831?"" Options: A. 2573, B. 104478, C. banana, D. 4860, E. 2134, F. 45, G. house. The answer is ",,330,330
1320,"Please choose the correct option from the following: ""What is 2893 minus 3231?"" Options: A. 7814, B. 10, C. 4490, D. -338, E. banana, F. house, G. 824834. The answer is ","Please choose the first option from the following: ""What is 2893 minus 3231?"" Options: A. 7814, B. 10, C. 4490, D. -338, E. banana, F. house, G. 824834. The answer is ",,384,330
1321,"Please choose the correct option from the following: ""What is 6378 minus 8126?"" Options: A. 33854, B. 440, C. 2073783, D. 69464, E. banana, F. -1748, G. house. The answer is ","Please choose the first option from the following: ""What is 6378 minus 8126?"" Options: A. 33854, B. 440, C. 2073783, D. 69464, E. banana, F. -1748, G. house. The answer is ",,401,330
1322,"Please choose the correct option from the following: ""What is 4420 minus 5115?"" Options: A. 7174, B. house, C. 732092, D. -695, E. banana, F. 5082, G. 76. The answer is ","Please choose the first option from the following: ""What is 4420 minus 5115?"" Options: A. 7174, B. house, C. 732092, D. -695, E. banana, F. 5082, G. 76. The answer is ",,384,330
1323,"Please choose the correct option from the following: ""What is 1445 minus 2816?"" Options: A. house, B. 9858132, C. 961, D. -1371, E. banana, F. 30079, G. 46542. The answer is ","Please choose the first option from the following: ""What is 1445 minus 2816?"" Options: A. house, B. 9858132, C. 961, D. -1371, E. banana, F. 30079, G. 46542. The answer is ",,384,330
1324,"Please choose the correct option from the following: ""What is 5691 minus 5826?"" Options: A. banana, B. 8840, C. 4971, D. -135, E. house, F. 64, G. 853681. The answer is ","Please choose the first option from the following: ""What is 5691 minus 5826?"" Options: A. banana, B. 8840, C. 4971, D. -135, E. house, F. 64, G. 853681. The answer is ",,384,330
1325,"Please choose the correct option from the following: ""What is 6725 minus 7670?"" Options: A. banana, B. 2946, C. 2145, D. 529485, E. house, F. 56, G. -945. The answer is ","Please choose the first option from the following: ""What is 6725 minus 7670?"" Options: A. banana, B. 2946, C. 2145, D. 529485, E. house, F. 56, G. -945. The answer is ",,420,330
1326,"Please choose the correct option from the following: ""What is 7587 minus 3229?"" Options: A. 17, B. 950804, C. 4932, D. banana, E. house, F. 4358, G. 3167. The answer is ","Please choose the first option from the following: ""What is 7587 minus 3229?"" Options: A. 17, B. 950804, C. 4932, D. banana, E. house, F. 4358, G. 3167. The answer is ",,401,330
1327,"Please choose the correct option from the following: ""What is 8624 minus 1462?"" Options: A. 6493, B. 364580, C. 88, D. 7162, E. banana, F. 7863, G. house. The answer is ","Please choose the first option from the following: ""What is 8624 minus 1462?"" Options: A. 6493, B. 364580, C. 88, D. 7162, E. banana, F. 7863, G. house. The answer is ",,384,330
1328,"Please choose the correct option from the following: ""What is 9494 minus 1495?"" Options: A. banana, B. 4802, C. 23, D. 6178, E. 7999, F. house, G. 497166. The answer is ","Please choose the first option from the following: ""What is 9494 minus 1495?"" Options: A. banana, B. 4802, C. 23, D. 6178, E. 7999, F. house, G. 497166. The answer is ",,413,330
1329,"Please choose the correct option from the following: ""What is 1575 minus 3151?"" Options: A. 68918, B. house, C. 6024928, D. 750, E. 27109, F. -1576, G. banana. The answer is ","Please choose the first option from the following: ""What is 1575 minus 3151?"" Options: A. 68918, B. house, C. 6024928, D. 750, E. 27109, F. -1576, G. banana. The answer is ",,401,330
1330,"Please choose the correct option from the following: ""What is 4953 minus 5064?"" Options: A. banana, B. 807985, C. house, D. 1866, E. 66, F. -111, G. 4492. The answer is ","Please choose the first option from the following: ""What is 4953 minus 5064?"" Options: A. banana, B. 807985, C. house, D. 1866, E. 66, F. -111, G. 4492. The answer is ",,401,330
1331,"Please choose the correct option from the following: ""What is 3887 minus 9061?"" Options: A. -5174, B. 80371, C. 3717088, D. banana, E. 18835, F. house, G. 523. The answer is ","Please choose the first option from the following: ""What is 3887 minus 9061?"" Options: A. -5174, B. 80371, C. 3717088, D. banana, E. 18835, F. house, G. 523. The answer is ",,330,330
1332,"Please choose the correct option from the following: ""What is 5657 minus 5886?"" Options: A. -229, B. house, C. 297187, D. 63, E. banana, F. 8480, G. 6769. The answer is ","Please choose the first option from the following: ""What is 5657 minus 5886?"" Options: A. -229, B. house, C. 297187, D. 63, E. banana, F. 8480, G. 6769. The answer is ",,330,330
1333,"Please choose the correct option from the following: ""What is 2026 minus 2722?"" Options: A. house, B. 36, C. banana, D. 2253, E. -696, F. 3130, G. 670012. The answer is ","Please choose the first option from the following: ""What is 2026 minus 2722?"" Options: A. house, B. 36, C. banana, D. 2253, E. -696, F. 3130, G. 670012. The answer is ",,413,330
1334,"Please choose the correct option from the following: ""What is 1234 minus 9053?"" Options: A. -7819, B. 34380, C. 9191811, D. 81372, E. 670, F. house, G. banana. The answer is ","Please choose the first option from the following: ""What is 1234 minus 9053?"" Options: A. -7819, B. 34380, C. 9191811, D. 81372, E. 670, F. house, G. banana. The answer is ",,330,330
1335,"Please choose the correct option from the following: ""What is 9840 minus 1778?"" Options: A. 8062, B. banana, C. 7818, D. 7473, E. 19, F. house, G. 434443. The answer is ","Please choose the first option from the following: ""What is 9840 minus 1778?"" Options: A. 8062, B. banana, C. 7818, D. 7473, E. 19, F. house, G. 434443. The answer is ",,330,330
1336,"Please choose the correct option from the following: ""What is 5895 minus 6680?"" Options: A. banana, B. 75, C. house, D. -785, E. 6428, F. 520835, G. 9366. The answer is ","Please choose the first option from the following: ""What is 5895 minus 6680?"" Options: A. banana, B. 75, C. house, D. -785, E. 6428, F. 520835, G. 9366. The answer is ",,384,330
1337,"Please choose the correct option from the following: ""What is 7171 minus 4795?"" Options: A. 6794, B. house, C. 8094, D. banana, E. 843074, F. 51, G. 2376. The answer is ","Please choose the first option from the following: ""What is 7171 minus 4795?"" Options: A. 6794, B. house, C. 8094, D. banana, E. 843074, F. 51, G. 2376. The answer is ",,420,330
1338,"Please choose the correct option from the following: ""What is 5857 minus 2309?"" Options: A. house, B. 31, C. 3548, D. 9566, E. banana, F. 1470, G. 759007. The answer is ","Please choose the first option from the following: ""What is 5857 minus 2309?"" Options: A. house, B. 31, C. 3548, D. 9566, E. banana, F. 1470, G. 759007. The answer is ",,334,330
1339,"Please choose the correct option from the following: ""What is 9556 minus 3883?"" Options: A. 3285, B. banana, C. 279679, D. house, E. 6547, F. 5673, G. 19. The answer is ","Please choose the first option from the following: ""What is 9556 minus 3883?"" Options: A. 3285, B. banana, C. 279679, D. house, E. 6547, F. 5673, G. 19. The answer is ",,401,330
1340,"Please choose the correct option from the following: ""What is 9573 minus 9852?"" Options: A. house, B. banana, C. 8090, D. 7246, E. 84, F. -279, G. 143519. The answer is ","Please choose the first option from the following: ""What is 9573 minus 9852?"" Options: A. house, B. banana, C. 8090, D. 7246, E. 84, F. -279, G. 143519. The answer is ",,401,330
1341,"Please choose the correct option from the following: ""What is 6178 minus 5464?"" Options: A. banana, B. 499, C. house, D. 9, E. 703, F. 50653, G. 714. The answer is ","Please choose the first option from the following: ""What is 6178 minus 5464?"" Options: A. banana, B. 499, C. house, D. 9, E. 703, F. 50653, G. 714. The answer is ",,420,330
1342,"Please choose the correct option from the following: ""What is 3877 minus 9795?"" Options: A. 9935807, B. 30489, C. 809, D. -5918, E. house, F. banana, G. 75732. The answer is ","Please choose the first option from the following: ""What is 3877 minus 9795?"" Options: A. 9935807, B. 30489, C. 809, D. -5918, E. house, F. banana, G. 75732. The answer is ",,384,330
1343,"Please choose the correct option from the following: ""What is 5694 minus 8356?"" Options: A. 14719, B. banana, C. 257, D. -2662, E. 53035, F. 1745848, G. house. The answer is ","Please choose the first option from the following: ""What is 5694 minus 8356?"" Options: A. 14719, B. banana, C. 257, D. -2662, E. 53035, F. 1745848, G. house. The answer is ",,384,330
1344,"Please choose the correct option from the following: ""What is 4973 minus 2298?"" Options: A. 3745, B. 666644, C. banana, D. 2675, E. 4608, F. house, G. 88. The answer is ","Please choose the first option from the following: ""What is 4973 minus 2298?"" Options: A. 3745, B. 666644, C. banana, D. 2675, E. 4608, F. house, G. 88. The answer is ",,384,330
1345,"Please choose the correct option from the following: ""What is 8541 minus 2493?"" Options: A. 4434, B. 6048, C. house, D. banana, E. 117585, F. 30, G. 3745. The answer is ","Please choose the first option from the following: ""What is 8541 minus 2493?"" Options: A. 4434, B. 6048, C. house, D. banana, E. 117585, F. 30, G. 3745. The answer is ",,365,330
