,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
1098,( ( not True ) and ( False and True ) ) and ( ( True or False ) and False ) is,( ( not False ) and ( True and False ) ) and ( ( False or True ) and True ) is,,8250,8250
1099,( ( not True ) and ( True or True ) ) and ( False and ( False or True ) ) is,( ( not False ) and ( False or False ) ) and ( True and ( True or False ) ) is,,8250,8250
1100,True and ( ( not True ) and ( False or True ) ) is,False and ( ( not False ) and ( True or False ) ) is,,8250,8250
1101,( not ( not True ) ) and ( ( True or False ) and False ) is,( not ( not False ) ) and ( ( False or True ) and True ) is,,8250,8250
1102,( ( True and True ) or False ) or True is,( ( False and False ) or True ) or False is,,6110,6110
1103,( False or False ) and ( False and ( not True ) ) is,( True or True ) and ( True and ( not False ) ) is,,8250,8250
1104,( False or True ) or ( ( True and True ) and True ) is,( True or False ) or ( ( False and False ) and False ) is,,6110,6110
1105,( ( False or False ) or ( not True ) ) or ( False and True ) is,( ( True or True ) or ( not False ) ) or ( True and False ) is,,8250,8250
1106,( ( not True ) and True ) and ( ( not False ) or ( not False ) ) is,( ( not False ) and False ) and ( ( not True ) or ( not True ) ) is,,8250,8250
1107,( True or ( False and False ) ) or ( True and True ) is,( False or ( True and True ) ) or ( False and False ) is,,6110,6110
1108,( not ( False or False ) ) and ( False and False ) is,( not ( True or True ) ) and ( True and True ) is,,8250,8250
1109,( ( not False ) or ( False and False ) ) and ( ( not False ) or False ) is,( ( not True ) or ( True and True ) ) and ( ( not True ) or True ) is,,6110,6110
1110,( True and ( True or False ) ) or ( ( False or False ) or ( not True ) ) is,( False and ( False or True ) ) or ( ( True or True ) or ( not False ) ) is,,6110,6110
1111,( True or ( True or True ) ) or ( False and ( False and False ) ) is,( False or ( False or False ) ) or ( True and ( True and True ) ) is,,6110,6110
1112,( ( not False ) and ( not True ) ) or ( not False ) is,( ( not True ) and ( not False ) ) or ( not True ) is,,6110,6110
1113,( ( True or True ) and ( False and True ) ) and ( False or ( not True ) ) is,( ( False or False ) and ( True and False ) ) and ( True or ( not False ) ) is,,8250,8250
1114,( False and ( False or True ) ) or ( False or False ) is,( True and ( True or False ) ) or ( True or True ) is,,8250,8250
1115,( False or False ) or ( ( not False ) and ( not False ) ) is,( True or True ) or ( ( not True ) and ( not True ) ) is,,6110,6110
1116,( not ( True and True ) ) and ( ( True and False ) or ( False and False ) ) is,( not ( False and False ) ) and ( ( False and True ) or ( True and True ) ) is,,8250,8250
1117,( ( not True ) or False ) and ( not ( False or True ) ) is,( ( not False ) or True ) and ( not ( True or False ) ) is,,8250,8250
1118,( ( not False ) and False ) and ( True or ( True and False ) ) is,( ( not True ) and True ) and ( False or ( False and True ) ) is,,8250,8250
1119,( not ( True or False ) ) or True is,( not ( False or True ) ) or False is,,6110,6110
1120,( ( not False ) or False ) and ( False or True ) is,( ( not True ) or True ) and ( True or False ) is,,6110,6110
1121,( ( False or False ) or ( not True ) ) and ( not ( False or False ) ) is,( ( True or True ) or ( not False ) ) and ( not ( True or True ) ) is,,8250,8250
1122,( False or ( True or True ) ) or ( ( not True ) and ( not True ) ) is,( True or ( False or False ) ) or ( ( not False ) and ( not False ) ) is,,6110,6110
1123,( False and True ) and ( ( True or False ) and True ) is,( True and False ) and ( ( False or True ) and False ) is,,8250,8250
1124,( True or ( True and False ) ) or ( True or False ) is,( False or ( False and True ) ) or ( False or True ) is,,6110,6110
1125,( not False ) and ( True or ( False and False ) ) is,( not True ) and ( False or ( True and True ) ) is,,6110,6110
1126,( not True ) and ( not ( True and True ) ) is,( not False ) and ( not ( False and False ) ) is,,8250,8250
1127,( not ( not False ) ) and ( ( True and False ) and ( not True ) ) is,( not ( not True ) ) and ( ( False and True ) and ( not False ) ) is,,8250,8250
1128,( not ( False and False ) ) or ( not ( not True ) ) is,( not ( True and True ) ) or ( not ( not False ) ) is,,6110,6110
1129,( not ( not False ) ) or ( ( not True ) and True ) is,( not ( not True ) ) or ( ( not False ) and False ) is,,8250,8250
1130,( not False ) and True is,( not True ) and False is,,6110,6110
1131,( False and ( True and True ) ) or ( ( not False ) and False ) is,( True and ( False and False ) ) or ( ( not True ) and True ) is,,8250,8250
1132,( ( True and False ) and True ) or ( False or False ) is,( ( False and True ) and False ) or ( True or True ) is,,8250,8250
1133,( ( False and True ) or False ) or ( True and ( not True ) ) is,( ( True and False ) or True ) or ( False and ( not False ) ) is,,8250,8250
1134,( ( not False ) or ( True or False ) ) or False is,( ( not True ) or ( False or True ) ) or True is,,6110,6110
1135,( True and False ) or ( not ( False and True ) ) is,( False and True ) or ( not ( True and False ) ) is,,6110,6110
1136,( False or ( True and True ) ) and ( False and True ) is,( True or ( False and False ) ) and ( True and False ) is,,8250,8250
1137,( False and ( True and True ) ) and ( ( False or False ) and False ) is,( True and ( False and False ) ) and ( ( True or True ) and True ) is,,8250,8250
1138,( False or True ) or ( True or ( True or True ) ) is,( True or False ) or ( False or ( False or False ) ) is,,6110,6110
1139,( True and True ) or ( not ( False and True ) ) is,( False and False ) or ( not ( True and False ) ) is,,6110,6110
1140,( not ( False or True ) ) or ( True or ( True or False ) ) is,( not ( True or False ) ) or ( False or ( False or True ) ) is,,6110,6110
1141,( True and True ) and ( False and ( True and True ) ) is,( False and False ) and ( True and ( False and False ) ) is,,8250,8250
1142,( ( True and False ) and False ) or True is,( ( False and True ) and True ) or False is,,6110,6110
1143,( False and False ) and ( ( False and True ) or False ) is,( True and True ) and ( ( True and False ) or True ) is,,8250,8250
1144,( True and True ) or ( ( True and True ) or True ) is,( False and False ) or ( ( False and False ) or False ) is,,6110,6110
1145,( ( True or True ) or False ) or ( ( not False ) and False ) is,( ( False or False ) or True ) or ( ( not True ) and True ) is,,6110,6110
1146,( not ( False and True ) ) and ( False or True ) is,( not ( True and False ) ) and ( True or False ) is,,6110,6110
1147,( not True ) and ( not ( False and False ) ) is,( not False ) and ( not ( True and True ) ) is,,8250,8250
1148,( False and False ) or ( ( True and False ) or True ) is,( True and True ) or ( ( False and True ) or False ) is,,6110,6110
1149,( True and False ) or ( not ( not False ) ) is,( False and True ) or ( not ( not True ) ) is,,8250,8250
1150,( ( False and False ) and False ) or ( ( True and True ) or True ) is,( ( True and True ) and True ) or ( ( False and False ) or False ) is,,6110,6110
1151,( False or True ) and ( ( False or False ) or ( False or True ) ) is,( True or False ) and ( ( True or True ) or ( True or False ) ) is,,6110,6110
1152,( not ( False and False ) ) or ( not ( False and True ) ) is,( not ( True and True ) ) or ( not ( True and False ) ) is,,6110,6110
1153,( not ( True and False ) ) or ( ( True or True ) or ( not False ) ) is,( not ( False and True ) ) or ( ( False or False ) or ( not True ) ) is,,6110,6110
1154,( not True ) or ( ( True and False ) and ( True or False ) ) is,( not False ) or ( ( False and True ) and ( False or True ) ) is,,8250,8250
1155,( not ( False and False ) ) and ( ( not True ) and ( True or True ) ) is,( not ( True and True ) ) and ( ( not False ) and ( False or False ) ) is,,8250,8250
1156,( True and ( False or False ) ) or ( not True ) is,( False and ( True or True ) ) or ( not False ) is,,8250,8250
1157,( True and False ) and ( True or ( False or True ) ) is,( False and True ) and ( False or ( True or False ) ) is,,8250,8250
1158,True or ( ( True or False ) and True ) is,False or ( ( False or True ) and False ) is,,6110,6110
1159,( ( not True ) or ( not False ) ) or ( not ( True and True ) ) is,( ( not False ) or ( not True ) ) or ( not ( False and False ) ) is,,6110,6110
1160,( True and ( not True ) ) or ( not ( True or False ) ) is,( False and ( not False ) ) or ( not ( False or True ) ) is,,8250,8250
1161,True and ( ( False and True ) or False ) is,False and ( ( True and False ) or True ) is,,8250,8250
1162,( not ( False and True ) ) or ( False and ( False or False ) ) is,( not ( True and False ) ) or ( True and ( True or True ) ) is,,6110,6110
1163,( ( True or False ) and False ) and ( ( not True ) and True ) is,( ( False or True ) and True ) and ( ( not False ) and False ) is,,8250,8250
1164,( False and False ) and ( True or ( True and False ) ) is,( True and True ) and ( False or ( False and True ) ) is,,8250,8250
1165,( False and ( False or True ) ) and ( True and True ) is,( True and ( True or False ) ) and ( False and False ) is,,8250,8250
1166,( False and ( not False ) ) or True is,( True and ( not True ) ) or False is,,6110,6110
1167,( False and ( not False ) ) and ( True and ( not True ) ) is,( True and ( not True ) ) and ( False and ( not False ) ) is,,8250,8250
1168,( ( False or True ) or ( True or True ) ) and ( not False ) is,( ( True or False ) or ( False or False ) ) and ( not True ) is,,6110,6110
1169,( ( True or True ) or ( True and True ) ) and False is,( ( False or False ) or ( False and False ) ) and True is,,8250,8250
1170,( ( True and False ) and False ) or ( not ( not True ) ) is,( ( False and True ) and True ) or ( not ( not False ) ) is,,6110,6110
1171,( not True ) and ( True and ( not False ) ) is,( not False ) and ( False and ( not True ) ) is,,8250,8250
1172,False and ( ( False or False ) or ( True and False ) ) is,True and ( ( True or True ) or ( False and True ) ) is,,8250,8250
1173,( not ( False and True ) ) or ( True and False ) is,( not ( True and False ) ) or ( False and True ) is,,6110,6110
1174,( not ( False or False ) ) and False is,( not ( True or True ) ) and True is,,8250,8250
1175,( True or ( False or True ) ) and ( not ( False and True ) ) is,( False or ( True or False ) ) and ( not ( True and False ) ) is,,6110,6110
1176,( not ( not True ) ) or ( False or False ) is,( not ( not False ) ) or ( True or True ) is,,6110,6110
1177,( True and True ) and ( not ( False or False ) ) is,( False and False ) and ( not ( True or True ) ) is,,6110,6110
1178,( False or False ) or ( ( True and True ) and True ) is,( True or True ) or ( ( False and False ) and False ) is,,6110,6110
1179,True or ( ( False and False ) and False ) is,False or ( ( True and True ) and True ) is,,6110,6110
1180,( ( False and True ) and True ) and ( False or ( False or True ) ) is,( ( True and False ) and False ) and ( True or ( True or False ) ) is,,8250,8250
1181,( ( False and True ) and False ) and ( not True ) is,( ( True and False ) and True ) and ( not False ) is,,8250,8250
1182,( False or False ) or ( True or ( True and False ) ) is,( True or True ) or ( False or ( False and True ) ) is,,6110,6110
1183,( False or ( False and False ) ) or ( True and False ) is,( True or ( True and True ) ) or ( False and True ) is,,8250,8250
1184,( not ( True and True ) ) and ( ( True and False ) and ( True and True ) ) is,( not ( False and False ) ) and ( ( False and True ) and ( False and False ) ) is,,8250,8250
1185,( not ( not True ) ) and ( not ( True or True ) ) is,( not ( not False ) ) and ( not ( False or False ) ) is,,8250,8250
1186,( not True ) or ( True and ( False and True ) ) is,( not False ) or ( False and ( True and False ) ) is,,8250,8250
1187,( ( True or False ) or ( not True ) ) or True is,( ( False or True ) or ( not False ) ) or False is,,6110,6110
1188,( True or ( not True ) ) or ( True or True ) is,( False or ( not False ) ) or ( False or False ) is,,6110,6110
1189,( not False ) and ( ( not True ) and ( not True ) ) is,( not True ) and ( ( not False ) and ( not False ) ) is,,8250,8250
1190,True and ( ( True or False ) or ( True or True ) ) is,False and ( ( False or True ) or ( False or False ) ) is,,6110,6110
1191,( ( not True ) or True ) or ( True or ( True or True ) ) is,( ( not False ) or False ) or ( False or ( False or False ) ) is,,6110,6110
1192,( not ( not True ) ) or ( not ( False and True ) ) is,( not ( not False ) ) or ( not ( True and False ) ) is,,6110,6110
1193,( ( False or True ) or ( False and True ) ) and ( not True ) is,( ( True or False ) or ( True and False ) ) and ( not False ) is,,8250,8250
1194,( not ( False or True ) ) or ( not ( True or True ) ) is,( not ( True or False ) ) or ( not ( False or False ) ) is,,8250,8250
1195,( ( not False ) and ( True and False ) ) or False is,( ( not True ) and ( False and True ) ) or True is,,8250,8250
1196,( False and False ) and ( ( False and True ) and ( False or True ) ) is,( True and True ) and ( ( True and False ) and ( True or False ) ) is,,8250,8250
1197,True or ( ( True and True ) or False ) is,False or ( ( False and False ) or True ) is,,6110,6110
1198,True and ( ( True and False ) or False ) is,False and ( ( False and True ) or True ) is,,8250,8250
1199,( ( True or True ) and ( True or True ) ) and True is,( ( False or False ) and ( False or False ) ) and False is,,6110,6110
1200,( True or ( not True ) ) or ( True and False ) is,( False or ( not False ) ) or ( False and True ) is,,6110,6110
1201,( ( False or False ) or ( not False ) ) or ( False and True ) is,( ( True or True ) or ( not True ) ) or ( True and False ) is,,6110,6110
1202,( True or True ) or ( ( True and False ) and False ) is,( False or False ) or ( ( False and True ) and True ) is,,6110,6110
1203,( ( False and True ) or ( not False ) ) or ( False and ( False or True ) ) is,( ( True and False ) or ( not True ) ) or ( True and ( True or False ) ) is,,6110,6110
1204,( True and ( False or True ) ) and ( ( True and True ) or False ) is,( False and ( True or False ) ) and ( ( False and False ) or True ) is,,6110,6110
1205,( False or ( True or True ) ) and ( not ( not True ) ) is,( True or ( False or False ) ) and ( not ( not False ) ) is,,6110,6110
1206,( True or ( False or False ) ) and ( False or True ) is,( False or ( True or True ) ) and ( True or False ) is,,6110,6110
1207,( ( True or False ) and True ) and ( False or True ) is,( ( False or True ) and False ) and ( True or False ) is,,6110,6110
1208,( True or ( not False ) ) or ( ( False and True ) and ( not True ) ) is,( False or ( not True ) ) or ( ( True and False ) and ( not False ) ) is,,6110,6110
1209,( False and False ) or True is,( True and True ) or False is,,6110,6110
1210,( ( True or True ) and ( not False ) ) or ( False and ( True and False ) ) is,( ( False or False ) and ( not True ) ) or ( True and ( False and True ) ) is,,6110,6110
1211,( False and ( not False ) ) and ( not ( True or True ) ) is,( True and ( not True ) ) and ( not ( False or False ) ) is,,8250,8250
1212,( not False ) and ( ( True or False ) and True ) is,( not True ) and ( ( False or True ) and False ) is,,6110,6110
1213,( ( True and False ) or False ) or ( True and False ) is,( ( False and True ) or True ) or ( False and True ) is,,8250,8250
1214,( True and ( True and False ) ) and ( True or False ) is,( False and ( False and True ) ) and ( False or True ) is,,8250,8250
1215,( ( not True ) or ( False and True ) ) or ( not True ) is,( ( not False ) or ( True and False ) ) or ( not False ) is,,8250,8250
1216,( False and False ) and ( not ( True or False ) ) is,( True and True ) and ( not ( False or True ) ) is,,8250,8250
1217,( True and True ) and ( False or ( not True ) ) is,( False and False ) and ( True or ( not False ) ) is,,8250,8250
1218,( False and False ) and ( True or False ) is,( True and True ) and ( False or True ) is,,8250,8250
1219,( False or False ) or ( ( True and True ) and ( True or False ) ) is,( True or True ) or ( ( False and False ) and ( False or True ) ) is,,6110,6110
1220,( not ( False or False ) ) and ( ( not False ) or ( False or True ) ) is,( not ( True or True ) ) and ( ( not True ) or ( True or False ) ) is,,6110,6110
1221,( True and False ) or ( ( False or False ) or ( True and True ) ) is,( False and True ) or ( ( True or True ) or ( False and False ) ) is,,6110,6110
1222,( ( True or False ) or True ) and True is,( ( False or True ) or False ) and False is,,6110,6110
1223,( True and False ) and ( ( True and True ) or False ) is,( False and True ) and ( ( False and False ) or True ) is,,8250,8250
1224,( ( False or False ) and ( True and False ) ) and True is,( ( True or True ) and ( False and True ) ) and False is,,8250,8250
1225,( ( False and True ) or ( not False ) ) or ( True or False ) is,( ( True and False ) or ( not True ) ) or ( False or True ) is,,6110,6110
1226,( not ( not True ) ) and ( not ( not False ) ) is,( not ( not False ) ) and ( not ( not True ) ) is,,8250,8250
1227,( ( not True ) or False ) and ( True or ( True or False ) ) is,( ( not False ) or True ) and ( False or ( False or True ) ) is,,8250,8250
1228,( ( True or True ) and ( not True ) ) and ( True and False ) is,( ( False or False ) and ( not False ) ) and ( False and True ) is,,8250,8250
1229,( True and True ) or ( ( not False ) and False ) is,( False and False ) or ( ( not True ) and True ) is,,6110,6110
1230,( ( False and False ) or True ) or ( ( False and True ) and False ) is,( ( True and True ) or False ) or ( ( True and False ) and True ) is,,6110,6110
1231,( not ( False and True ) ) and ( False or False ) is,( not ( True and False ) ) and ( True or True ) is,,8250,8250
1232,( not ( False or False ) ) or ( True or ( False or True ) ) is,( not ( True or True ) ) or ( False or ( True or False ) ) is,,6110,6110
1233,( True or True ) or ( True or ( True or True ) ) is,( False or False ) or ( False or ( False or False ) ) is,,6110,6110
1234,( False and ( False or True ) ) or False is,( True and ( True or False ) ) or True is,,8250,8250
1235,( True or False ) and ( ( False or True ) or False ) is,( False or True ) and ( ( True or False ) or True ) is,,6110,6110
1236,( True and ( not False ) ) and ( ( not True ) and ( not False ) ) is,( False and ( not True ) ) and ( ( not False ) and ( not True ) ) is,,8250,8250
1237,( True and ( False and True ) ) or ( True and False ) is,( False and ( True and False ) ) or ( False and True ) is,,8250,8250
1238,( ( True or True ) or ( not False ) ) or ( not ( not True ) ) is,( ( False or False ) or ( not True ) ) or ( not ( not False ) ) is,,6110,6110
1239,( ( not True ) and ( False or False ) ) or ( not ( True or True ) ) is,( ( not False ) and ( True or True ) ) or ( not ( False or False ) ) is,,8250,8250
1240,( not ( False or True ) ) and ( not ( False and True ) ) is,( not ( True or False ) ) and ( not ( True and False ) ) is,,8250,8250
1241,False and ( ( True and True ) and True ) is,True and ( ( False and False ) and False ) is,,8250,8250
1242,( True or True ) or ( ( True and True ) or False ) is,( False or False ) or ( ( False and False ) or True ) is,,6110,6110
1243,( not True ) and ( True or ( False and True ) ) is,( not False ) and ( False or ( True and False ) ) is,,8250,8250
1244,( ( False and False ) and True ) and ( True or False ) is,( ( True and True ) and False ) and ( False or True ) is,,8250,8250
1245,( True and True ) and ( ( not False ) or ( not False ) ) is,( False and False ) and ( ( not True ) or ( not True ) ) is,,6110,6110
1246,( ( not True ) and True ) and ( False and True ) is,( ( not False ) and False ) and ( True and False ) is,,8250,8250
1247,( not ( False or False ) ) or ( not ( not True ) ) is,( not ( True or True ) ) or ( not ( not False ) ) is,,6110,6110
1248,( ( not False ) or True ) and ( ( True or True ) or True ) is,( ( not True ) or False ) and ( ( False or False ) or False ) is,,6110,6110
1249,( False and True ) and ( False or True ) is,( True and False ) and ( True or False ) is,,8250,8250
1250,False or ( ( not False ) and True ) is,True or ( ( not True ) and False ) is,,6110,6110
1251,( ( False or True ) and ( not True ) ) and ( not True ) is,( ( True or False ) and ( not False ) ) and ( not False ) is,,8250,8250
1252,( not ( False and False ) ) and ( ( not True ) and ( False or False ) ) is,( not ( True and True ) ) and ( ( not False ) and ( True or True ) ) is,,8250,8250
1253,( False and ( True or False ) ) or ( False and ( not True ) ) is,( True and ( False or True ) ) or ( True and ( not False ) ) is,,8250,8250
1254,( True and ( True and True ) ) or ( True and ( not False ) ) is,( False and ( False and False ) ) or ( False and ( not True ) ) is,,6110,6110
1255,( True or False ) or ( ( False or True ) or ( True and False ) ) is,( False or True ) or ( ( True or False ) or ( False and True ) ) is,,6110,6110
1256,( not ( True and True ) ) and ( ( not True ) or ( not False ) ) is,( not ( False and False ) ) and ( ( not False ) or ( not True ) ) is,,8250,8250
1257,True or ( ( not True ) and ( True and True ) ) is,False or ( ( not False ) and ( False and False ) ) is,,6110,6110
1258,( ( False or False ) or ( not False ) ) or ( False and False ) is,( ( True or True ) or ( not True ) ) or ( True and True ) is,,6110,6110
1259,( not ( not True ) ) or ( ( not False ) or ( not True ) ) is,( not ( not False ) ) or ( ( not True ) or ( not False ) ) is,,6110,6110
1260,( ( not False ) and ( True or False ) ) and False is,( ( not True ) and ( False or True ) ) and True is,,8250,8250
1261,( False or ( False or False ) ) and ( not True ) is,( True or ( True or True ) ) and ( not False ) is,,8250,8250
1262,( False or False ) or ( ( False and True ) or ( True and True ) ) is,( True or True ) or ( ( True and False ) or ( False and False ) ) is,,6110,6110
1263,( ( not True ) and ( False or True ) ) or ( not ( False or True ) ) is,( ( not False ) and ( True or False ) ) or ( not ( True or False ) ) is,,8250,8250
1264,( True or False ) or ( ( True and False ) and ( False and False ) ) is,( False or True ) or ( ( False and True ) and ( True and True ) ) is,,6110,6110
1265,( not False ) or ( not False ) is,( not True ) or ( not True ) is,,6110,6110
1266,( True and ( False and True ) ) and ( False and False ) is,( False and ( True and False ) ) and ( True and True ) is,,8250,8250
1267,( not ( not True ) ) and ( ( not True ) and ( not True ) ) is,( not ( not False ) ) and ( ( not False ) and ( not False ) ) is,,8250,8250
1268,( False or True ) or ( ( not False ) and ( False and False ) ) is,( True or False ) or ( ( not True ) and ( True and True ) ) is,,6110,6110
1269,( ( not True ) and ( False and False ) ) and ( ( not False ) or True ) is,( ( not False ) and ( True and True ) ) and ( ( not True ) or False ) is,,8250,8250
1270,( not ( False or True ) ) and ( False and ( False or False ) ) is,( not ( True or False ) ) and ( True and ( True or True ) ) is,,8250,8250
1271,( not ( False or False ) ) or ( False and ( False and True ) ) is,( not ( True or True ) ) or ( True and ( True and False ) ) is,,6110,6110
1272,( ( False and False ) or ( True and False ) ) or ( False and True ) is,( ( True and True ) or ( False and True ) ) or ( True and False ) is,,8250,8250
1273,( ( not True ) and True ) or ( not ( not False ) ) is,( ( not False ) and False ) or ( not ( not True ) ) is,,8250,8250
1274,( True and True ) and ( True and ( True and True ) ) is,( False and False ) and ( False and ( False and False ) ) is,,6110,6110
1275,( False or False ) and ( ( not True ) or True ) is,( True or True ) and ( ( not False ) or False ) is,,8250,8250
1276,False or ( ( False or True ) and ( True or False ) ) is,True or ( ( True or False ) and ( False or True ) ) is,,6110,6110
1277,( True and ( True or False ) ) or ( not ( not True ) ) is,( False and ( False or True ) ) or ( not ( not False ) ) is,,6110,6110
1278,( ( False or True ) and True ) or ( ( not False ) or ( not False ) ) is,( ( True or False ) and False ) or ( ( not True ) or ( not True ) ) is,,6110,6110
1279,True or ( ( True and False ) and ( True or False ) ) is,False or ( ( False and True ) and ( False or True ) ) is,,6110,6110
1280,( not ( True or False ) ) or ( False or ( True and False ) ) is,( not ( False or True ) ) or ( True or ( False and True ) ) is,,8250,8250
1281,( not False ) or ( ( not False ) and ( not False ) ) is,( not True ) or ( ( not True ) and ( not True ) ) is,,6110,6110
1282,( ( not False ) or True ) or ( False or ( False and False ) ) is,( ( not True ) or False ) or ( True or ( True and True ) ) is,,6110,6110
1283,( False and ( not False ) ) or ( not ( True or True ) ) is,( True and ( not True ) ) or ( not ( False or False ) ) is,,8250,8250
1284,( False or ( True and False ) ) or ( ( True or True ) or False ) is,( True or ( False and True ) ) or ( ( False or False ) or True ) is,,6110,6110
1285,( ( True or False ) or ( False or False ) ) and True is,( ( False or True ) or ( True or True ) ) and False is,,6110,6110
1286,( ( True or False ) or ( False or True ) ) or ( not ( False and True ) ) is,( ( False or True ) or ( True or False ) ) or ( not ( True and False ) ) is,,6110,6110
1287,( False and False ) or ( ( False and True ) and True ) is,( True and True ) or ( ( True and False ) and False ) is,,8250,8250
1288,( ( True or True ) and ( not True ) ) or ( False and False ) is,( ( False or False ) and ( not False ) ) or ( True and True ) is,,8250,8250
1289,False or ( ( True and True ) and ( True or False ) ) is,True or ( ( False and False ) and ( False or True ) ) is,,6110,6110
1290,( ( True and False ) and ( not False ) ) and ( True or True ) is,( ( False and True ) and ( not True ) ) and ( False or False ) is,,8250,8250
1291,( False or ( True or True ) ) and False is,( True or ( False or False ) ) and True is,,8250,8250
1292,( ( not False ) and False ) and ( ( not True ) or False ) is,( ( not True ) and True ) and ( ( not False ) or True ) is,,8250,8250
1293,( not ( not False ) ) or ( ( True or False ) or False ) is,( not ( not True ) ) or ( ( False or True ) or True ) is,,6110,6110
1294,False or ( ( True or True ) or ( not True ) ) is,True or ( ( False or False ) or ( not False ) ) is,,6110,6110
1295,( not ( False or False ) ) and ( not ( not True ) ) is,( not ( True or True ) ) and ( not ( not False ) ) is,,6110,6110
1296,( not ( False or True ) ) or ( ( True or True ) and ( False or False ) ) is,( not ( True or False ) ) or ( ( False or False ) and ( True or True ) ) is,,8250,8250
1297,( ( not False ) and ( True or True ) ) and ( not False ) is,( ( not True ) and ( False or False ) ) and ( not True ) is,,6110,6110
1298,True or ( True and ( not False ) ) is,False or ( False and ( not True ) ) is,,6110,6110
1299,( True and False ) and ( not ( True or False ) ) is,( False and True ) and ( not ( False or True ) ) is,,8250,8250
1300,( not ( False and True ) ) and ( not ( True and True ) ) is,( not ( True and False ) ) and ( not ( False and False ) ) is,,8250,8250
1301,( True or False ) or ( True and ( False or False ) ) is,( False or True ) or ( False and ( True or True ) ) is,,6110,6110
1302,( ( True and False ) or True ) and ( False and ( not True ) ) is,( ( False and True ) or False ) and ( True and ( not False ) ) is,,8250,8250
1303,( not True ) or ( ( True and False ) and ( False or True ) ) is,( not False ) or ( ( False and True ) and ( True or False ) ) is,,8250,8250
1304,( True and True ) or ( ( True and True ) and ( False and False ) ) is,( False and False ) or ( ( False and False ) and ( True and True ) ) is,,6110,6110
1305,( ( True and True ) and ( not False ) ) and ( not False ) is,( ( False and False ) and ( not True ) ) and ( not True ) is,,6110,6110
1306,( True and False ) or ( ( not True ) or ( False and False ) ) is,( False and True ) or ( ( not False ) or ( True and True ) ) is,,8250,8250
1307,True and ( ( not True ) and ( True and False ) ) is,False and ( ( not False ) and ( False and True ) ) is,,8250,8250
1308,( True and False ) or ( True and ( not False ) ) is,( False and True ) or ( False and ( not True ) ) is,,6110,6110
1309,( True or ( True or True ) ) or ( False or False ) is,( False or ( False or False ) ) or ( True or True ) is,,6110,6110
1310,( ( False and True ) or False ) and ( ( not False ) and True ) is,( ( True and False ) or True ) and ( ( not True ) and False ) is,,8250,8250
1311,( True or ( not False ) ) and ( ( False and False ) and True ) is,( False or ( not True ) ) and ( ( True and True ) and False ) is,,8250,8250
1312,( ( not True ) and True ) and ( ( not False ) or True ) is,( ( not False ) and False ) and ( ( not True ) or False ) is,,8250,8250
1313,( ( not False ) or False ) or ( ( False or False ) and ( False or False ) ) is,( ( not True ) or True ) or ( ( True or True ) and ( True or True ) ) is,,6110,6110
1314,( True or ( not False ) ) or ( ( not True ) and False ) is,( False or ( not True ) ) or ( ( not False ) and True ) is,,6110,6110
1315,( not False ) or ( ( not False ) or ( not False ) ) is,( not True ) or ( ( not True ) or ( not True ) ) is,,6110,6110
1316,( True or ( True and False ) ) or ( True and ( False or True ) ) is,( False or ( False and True ) ) or ( False and ( True or False ) ) is,,6110,6110
1317,( not False ) or ( False or False ) is,( not True ) or ( True or True ) is,,6110,6110
1318,( not ( False and False ) ) and ( True or False ) is,( not ( True and True ) ) and ( False or True ) is,,6110,6110
1319,( not False ) and ( ( not True ) and ( False and True ) ) is,( not True ) and ( ( not False ) and ( True and False ) ) is,,8250,8250
1320,( True or True ) and ( False and False ) is,( False or False ) and ( True and True ) is,,8250,8250
1321,( ( False or False ) or True ) and ( False and False ) is,( ( True or True ) or False ) and ( True and True ) is,,8250,8250
1322,True and ( ( False and False ) and ( True and False ) ) is,False and ( ( True and True ) and ( False and True ) ) is,,8250,8250
1323,( not ( True or False ) ) and ( False or ( True or False ) ) is,( not ( False or True ) ) and ( True or ( False or True ) ) is,,8250,8250
1324,( True and ( False and False ) ) or ( not ( not False ) ) is,( False and ( True and True ) ) or ( not ( not True ) ) is,,8250,8250
1325,( ( not False ) and ( False and True ) ) or ( ( not False ) or ( True and True ) ) is,( ( not True ) and ( True and False ) ) or ( ( not True ) or ( False and False ) ) is,,6110,6110
1326,( ( True or True ) and False ) and ( False or True ) is,( ( False or False ) and True ) and ( True or False ) is,,8250,8250
1327,( True and True ) or ( False and ( True or False ) ) is,( False and False ) or ( True and ( False or True ) ) is,,6110,6110
1328,( ( not False ) and ( not True ) ) or ( False and ( not True ) ) is,( ( not True ) and ( not False ) ) or ( True and ( not False ) ) is,,8250,8250
1329,( not ( False and False ) ) or ( True and ( True or True ) ) is,( not ( True and True ) ) or ( False and ( False or False ) ) is,,6110,6110
1330,( ( False or True ) and False ) and ( not ( False or True ) ) is,( ( True or False ) and True ) and ( not ( True or False ) ) is,,8250,8250
1331,( not False ) and ( ( True or False ) or False ) is,( not True ) and ( ( False or True ) or True ) is,,6110,6110
1332,False and ( ( True and False ) or ( not False ) ) is,True and ( ( False and True ) or ( not True ) ) is,,8250,8250
1333,( False or False ) and ( not ( False and True ) ) is,( True or True ) and ( not ( True and False ) ) is,,8250,8250
1334,( not False ) or ( ( not False ) or ( True or False ) ) is,( not True ) or ( ( not True ) or ( False or True ) ) is,,6110,6110
